"start_date","end_date","grubhub_store_id","store_number","store_name","street_address","city","state","postal_code","total_orders","adjusted_orders","adjusted_orders_rate","total_canceled_orders","total_canceled_orders_rate","avoidable_canceled_orders","avoidable_canceled_orders_rate","gross_subtotal_sales","adjusted_subtotal_sales","total_canceled_orders_subtotal_sales","avoidable_canceled_orders_subtotal_sales","subtotal_sales_after_adjustments_and_cancels","new_customer_orders","new_customer_orders_rate","gh_plus_customer_orders","gh_plus_customer_orders_rate","pick_up_orders","self_delivery_orders","grubhub_delivery_orders","avg_driver_time_at_store","avg_avoidable_driver_wait_time","avg_delivery_route_time","avg_order_to_delivery_time","ratings_all","ratings_5_stars","ratings_4_stars","ratings_3_stars","ratings_2_stars","ratings_1_star","reviews"
"2025-09-22","2025-10-05","6539920","Not Just Pizza - 1715 Sicklerville Rd","Bruno's Burning Pizza","1715 Sicklerville Rd  ","Gloucester Township","NJ","08081","1","0",,"0",,"0",,"16.79","0.00","0.00","0.00","16.79","0",,"1","1.000","0","0","1","00:02:00.000","00:00:00.000","00:15:00.000","00:32:00.000","1","0","1","0","0","0","0"
"2025-09-22","2025-10-05","7749136","Havana Heights - 4083 Broadway","Seth's Sandwiches","4083 Broadway  ","New York","NY","10032","1","0",,"0",,"0",,"16.78","0.00","0.00","0.00","16.78","0",,"1","1.000","0","0","1","00:10:00.000","00:03:00.000","00:02:00.000","00:20:00.000","1","0","1","0","0","0","1"
"2025-09-22","2025-10-05","2353632",,"Addictive Fried Chicken","228 George St ","New Brunswick","NJ","08901","2","0",,"0",,"0",,"63.32","0.00","0.00","0.00","63.32","2","1.000","1","0.500","0","0","2","00:04:30.000","00:04:00.000","00:15:30.000","00:40:30.000","0","0","0","0","0","0","0"
"2025-09-22","2025-10-05","9815096","Gold","The Sandwich Vibe","257 Gold St  ","Brooklyn","NY","11201","4","0",,"0",,"0",,"103.88","0.00","0.00","0.00","103.88","2","0.500","4","1.000","0","0","4","00:05:40.200","00:02:00.000","00:11:10.200","00:27:40.200","0","0","0","0","0","0","0"
"2025-09-22","2025-10-05","3310119","E Arapaho Rd #F","Sizzlin' Hibachi","1401 E Arapaho Rd  ","Richardson","TX","75081","1","0",,"0",,"0",,"24.77","0.00","0.00","0.00","24.77","1","1.000","1","1.000","0","0","1","00:01:00.000","00:00:00.000","00:18:00.000","00:27:00.000","0","0","0","0","0","0","0"
"2025-09-22","2025-10-05","3310034","W Camelback Rd #103","Japanese Teriyaki House","3446 W Camelback Rd  ","Phoenix","AZ","85017","2","0",,"0",,"0",,"94.78","0.00","0.00","0.00","94.78","1","0.500","2","1.000","0","0","2","00:04:30.000","00:04:00.000","00:15:00.000","00:38:30.000","1","1","0","0","0","0","0"
"2025-09-22","2025-10-05","4837640","4663 Trousdale Dr","Suzanne's Sub Sandwiches","4663 Trousdale Dr  ","Nashville","TN","37204","1","0",,"0",,"0",,"24.77","0.00","0.00","0.00","24.77","1","1.000","1","1.000","0","0","1","00:03:00.000","00:00:00.000","00:05:00.000","00:17:00.000","0","0","0","0","0","0","0"
"2025-09-22","2025-10-05","9834480","277 Gold St","Fiona's Breakfast Burritos","277 Gold St  ","Brooklyn","NY","11201","1","1","1.000","0",,"0",,"30.54","-23.07","0.00","0.00","7.47","1","1.000","1","1.000","0","0","1","00:15:00.000","00:02:00.000","00:17:00.000","00:34:00.000","0","0","0","0","0","0","0"
"2025-09-22","2025-10-05","2796228",,"Healthy Salad Bar ","228 George St  ","New Brunswick","NJ","08901","4","0",,"0",,"0",,"79.96","0.00","0.00","0.00","79.96","1","0.250","4","1.000","0","0","4","00:03:40.200","00:03:00.000","00:32:49.800","00:53:40.200","0","0","0","0","0","0","0"
"2025-09-22","2025-10-05","4836096","197 Havemeyer St.","Twin Peaks Burger","197 Havemeyer St  ","Brooklyn","NY","11211","10","0",,"0",,"0",,"232.80","0.00","0.00","0.00","232.80","1","0.100","4","0.400","0","0","10","00:05:51.600","00:05:15.600","00:09:12.600","00:29:22.800","0","0","0","0","0","0","0"
"2025-09-22","2025-10-05","3312349","Gold St","Doughboys Sandwiches","257 Gold St  ","Brooklyn","NY","11201","3","0",,"0",,"0",,"92.31","0.00","0.00","0.00","92.31","3","1.000","1","0.333","0","0","3","00:18:19.800","00:11:19.800","00:27:19.800","00:53:40.200","0","0","0","0","0","0","0"
"2025-09-22","2025-10-05","2715414",,"Amore Italian Desserts","59 4th Ave  ","New York","NY","10003","1","0",,"1","1.000","1","1.000","9.89","0.00","-9.89","-9.89","0.00","0",,"1","1.000","0","0","1",,,,,"0","0","0","0","0","0","0"
"2025-09-22","2025-10-05","9817912","2126 Caton Ave","Luke's Breakfast Club","2126 Caton Ave  ","Brooklyn","NY","11226","4","0",,"0",,"0",,"77.49","0.00","0.00","0.00","77.49","2","0.500","2","0.500","0","0","4","00:03:49.800","00:00:00.000","00:03:40.200","00:17:19.800","0","0","0","0","0","0","0"
"2025-09-22","2025-10-05","10930912","W Main St","The Burger Project","2401 W Main St  ","Norristown","PA","19403","1","0",,"0",,"0",,"21.67","0.00","0.00","0.00","21.67","1","1.000","1","1.000","0","0","1","00:00:00.000","00:00:00.000","00:17:00.000","01:07:00.000","1","1","0","0","0","0","0"
"2025-09-22","2025-10-05","9824096","257 Water Street","Lettuce N Greens","257 Water St  ","New York","NY","10038","1","0",,"0",,"0",,"22.36","0.00","0.00","0.00","22.36","0",,"0",,"0","0","1","00:14:00.000","00:00:00.000","00:05:00.000","00:24:00.000","0","0","0","0","0","0","0"
"2025-09-22","2025-10-05","8568664",,"Chicken Sandwich Loft","1595 Seminole Blvd  ","Largo","FL","33770","2","0",,"0",,"0",,"51.74","0.00","0.00","0.00","51.74","2","1.000","2","1.000","0","0","2","00:04:00.000","00:04:00.000","00:17:00.000","00:45:00.000","1","0","1","0","0","0","0"
"2025-09-22","2025-10-05","3310082","E 8th St","Grandpa's Omelette Crack","44 E 8th St  ","New York","NY","10003","3","0",,"1","0.333","1","0.333","48.59","0.00","-17.16","-17.16","31.43","2","0.667","3","1.000","0","0","3","00:05:00.000","00:00:00.000","00:09:00.000","00:26:00.000","0","0","0","0","0","0","0"
"2025-09-22","2025-10-05","2900607",,"Princess Panini","589 1st Avenue  ","New York","NY","10016","1","0",,"0",,"0",,"23.98","0.00","0.00","0.00","23.98","0",,"0",,"0","0","1","00:07:00.000","00:00:00.000","00:08:00.000","00:17:00.000","0","0","0","0","0","0","0"
"2025-09-22","2025-10-05","3300958","30th St","Sin City Burger Spot","34-02 30th St  ","Astoria","NY","11106","10","0",,"0",,"0",,"245.28","0.00","0.00","0.00","245.28","6","0.600","8","0.800","0","0","10","00:05:01.200","00:00:31.200","00:08:06.000","00:22:14.400","1","0","1","0","0","0","0"
"2025-09-22","2025-10-05","10566480","W High St","Smoken Hot Wings Bar","1634 W High St  ","Pottstown","PA","19464","1","0",,"0",,"0",,"26.98","0.00","0.00","0.00","26.98","0",,"0",,"0","0","1","00:05:00.000","00:05:00.000","00:17:00.000","00:46:00.000","0","0","0","0","0","0","0"
"2025-09-22","2025-10-05","4514544","278 N. Brewster Rd","Marco's Pizza Party","278 N Brewster Rd  ","Brewster","NY","10509","4","0",,"0",,"0",,"221.22","0.00","0.00","0.00","221.22","3","0.750","2","0.500","0","0","4","00:11:19.800","00:03:19.800","00:08:19.800","00:34:40.199","1","1","0","0","0","0","0"
"2025-09-22","2025-10-05","2365500",,"The Pancake Snob","257 Gold Street  ","Brooklyn","NY","11201","3","0",,"0",,"0",,"79.10","0.00","0.00","0.00","79.10","0",,"2","0.667","0","0","3","00:15:00.000","00:08:45.000","00:19:45.000","00:44:30.000","0","0","0","0","0","0","0"
"2025-09-22","2025-10-05","3310763","Queens Plaza S","Firenze Pasta Ristorante","25-02 Queens Plaza S  ","Queens","NY","11101","2","0",,"0",,"0",,"40.96","0.00","0.00","0.00","40.96","1","0.500","1","0.500","0","0","2","00:02:00.000","00:00:00.000","00:07:00.000","00:18:30.000","0","0","0","0","0","0","0"
"2025-09-22","2025-10-05","1946629",,"Village Breakfast Snob","59 4th Ave ","New York","NY","10003","16","0",,"1","0.063","1","0.063","569.86","0.00","-26.97","-26.97","542.89","5","0.313","11","0.688","0","0","16","00:04:46.200","00:00:02.400","00:09:56.400","00:26:20.400","0","0","0","0","0","0","0"
"2025-09-22","2025-10-05","4521912","1741 1st Avenue","Seth's Sandwiches","1741 1st Ave.  ","New York","NY","10128","1","0",,"0",,"0",,"16.99","0.00","0.00","0.00","16.99","1","1.000","1","1.000","0","0","1","00:06:00.000","00:00:00.000","00:26:00.000","00:34:00.000","0","0","0","0","0","0","0"
"2025-09-22","2025-10-05","7747856","Mama's Express - 77 Dunsbach Rd","Little Italy's Calzones","77 Dunsbach Rd  ","Clifton Park","NY","12065","1","0",,"0",,"0",,"28.27","0.00","0.00","0.00","28.27","0",,"1","1.000","0","0","1","00:01:00.000","00:01:00.000","00:02:00.000","00:43:00.000","0","0","0","0","0","0","0"
"2025-09-22","2025-10-05","9814952","18300 Vanowen Street Suite 3","The Calzone Empire","18300 Vanowen St  ","Los Angeles","CA","91335","1","0",,"0",,"0",,"136.42","0.00","0.00","0.00","136.42","1","1.000","0",,"0","0","1","00:17:00.000","00:17:00.000","00:05:00.000","00:43:00.000","0","0","0","0","0","0","0"
"2025-09-22","2025-10-05","3310664","N Broadway","Two Hand Burger","854 N Broadway  ","White Plains","NY","10603","1","0",,"0",,"0",,"30.98","0.00","0.00","0.00","30.98","0",,"0",,"0","0","1","00:02:00.000","00:00:00.000","00:24:00.000","00:36:00.000","0","0","0","0","0","0","0"
"2025-09-22","2025-10-05","823219",,"Priya's Indian Kitchen","716 10th Ave ","New York","NY","10019","13","0",,"0",,"0",,"663.43","0.00","0.00","0.00","663.43","5","0.385","11","0.846","0","0","13","00:10:34.200","00:05:51.000","00:12:28.800","00:32:17.400","0","0","0","0","0","0","0"
"2025-09-22","2025-10-05","7325392","Midtown Bar and Grill - 415 W Gray St","Original Burger Bar","415 W Gray St  ","Houston","TX","77019","1","0",,"0",,"0",,"46.56","0.00","0.00","0.00","46.56","1","1.000","1","1.000","0","0","1","00:15:00.000","00:04:00.000","00:32:00.000","00:56:00.000","0","0","0","0","0","0","0"
"2025-09-22","2025-10-05","10332968","N Almaden Ave","The Indian Spice Kitchen","100 N Almaden Ave  ","San Jose","CA","95110","1","0",,"0",,"0",,"10.49","0.00","0.00","0.00","10.49","1","1.000","1","1.000","0","0","1","00:03:00.000","00:00:00.000","00:02:00.000","00:14:00.000","0","0","0","0","0","0","0"
"2025-09-22","2025-10-05","10936640","3rd St","The Salad Dream","5155 3rd St  ","San Francisco","CA","94124","1","1","1.000","0",,"0",,"18.19","-18.19","0.00","0.00","0.00","1","1.000","1","1.000","0","0","1","00:21:00.000","00:15:00.000","00:16:00.000","00:46:00.000","1","0","0","0","0","1","1"
"2025-09-22","2025-10-05","3312267","Lexington Ave","Casa De Quesadilla","1424 Lexington Ave  ","New York","NY","10128","22","1","0.045","0",,"0",,"532.16","-7.09","0.00","0.00","525.07","5","0.227","18","0.818","0","0","22","00:08:38.400","00:01:05.400","00:13:45.000","00:31:43.200","1","1","0","0","0","0","0"
"2025-09-22","2025-10-05","3311342","Broadway","Sunny's Sandwiches Bistro","3360 Broadway  ","New York","NY","10031","4","0",,"0",,"0",,"60.76","0.00","0.00","0.00","60.76","2","0.500","3","0.750","0","0","4","00:04:45.000","00:00:00.000","00:14:15.000","00:28:45.000","0","0","0","0","0","0","0"
"2025-09-22","2025-10-05","9819608","18300 Vanowen St","K's Slice of Cake","18300 Vanowen St  ","Los Angeles","CA","91335","2","0",,"0",,"0",,"34.95","0.00","0.00","0.00","34.95","2","1.000","0",,"0","0","2","00:01:30.000","00:00:30.000","00:12:30.000","00:29:30.000","0","0","0","0","0","0","0"
"2025-09-22","2025-10-05","5024688","296 3rd Ave","Savage Juice Bar","296 3rd Ave  ","New York","NY","10010","1","0",,"0",,"0",,"29.67","0.00","0.00","0.00","29.67","0",,"1","1.000","0","0","1","00:10:00.000","00:00:00.000","00:04:00.000","00:20:00.000","0","0","0","0","0","0","0"
"2025-09-22","2025-10-05","8566088",,"The Calzone Empire","2511 Washington Blvd  ","Baltimore","MD","21230","2","0",,"0",,"0",,"74.16","0.00","0.00","0.00","74.16","1","0.500","2","1.000","0","0","2","00:13:30.000","00:11:30.000","00:16:30.000","01:00:00.000","1","1","0","0","0","0","0"
"2025-09-22","2025-10-05","6893800","Dream Gourmet Deli inc. - 111 East 161 Street","Prime Burger Lounge","111 E 161 St  ","Bronx","NY","10452","3","0",,"1","0.333","1","0.333","59.84","0.00","-18.88","-18.88","40.96","2","0.667","3","1.000","0","0","3","00:02:30.000","00:00:00.000","00:14:30.000","00:31:00.000","0","0","0","0","0","0","0"
"2025-09-22","2025-10-05","6891832","Thai Thai San Marcos Restaurant - 801 S Twin Oaks Valley Rd","Vinny’s Vegetarian Spot","1450 West Mission Rd  ","San Marcos","CA","92069","1","0",,"0",,"0",,"39.47","0.00","0.00","0.00","39.47","0",,"1","1.000","0","0","1","00:01:00.000","00:01:00.000","00:11:00.000","00:37:00.000","0","0","0","0","0","0","0"
"2025-09-22","2025-10-05","3310559","Bedford Ave","Casa Pasta Ristorante","265 Bedford Ave  ","Brooklyn","NY","11211","10","0",,"1","0.100","1","0.100","309.89","0.00","-40.17","-40.17","269.72","4","0.400","7","0.700","0","0","10","00:08:52.200","00:03:04.200","00:13:46.200","00:36:34.200","0","0","0","0","0","0","0"
"2025-09-22","2025-10-05","2285322",,"The Pasta Slut","1338 Polk St  ","San Francisco","CA","94109","14","0",,"0",,"0",,"577.66","0.00","0.00","0.00","577.66","6","0.429","10","0.714","0","0","14","00:02:55.800","00:00:00.000","00:14:37.200","00:32:39.600","1","1","0","0","0","0","0"
"2025-09-22","2025-10-05","7102536","Golden State Pizza & Grill - 3349 Mission St","Henry's Chicken Wings","3349 Mission St  ","San Francisco","CA","94110","5","1","0.200","0",,"0",,"128.04","-2.49","0.00","0.00","125.55","0",,"4","0.800","0","0","5","00:02:12.000","00:00:36.000","00:14:24.000","00:34:24.000","0","0","0","0","0","0","0"
"2025-09-22","2025-10-05","9832944","1708 Livernois Rd","The Pasta Brothers","1708 Livernois Rd  ","Troy","MI","48083","8","0",,"0",,"0",,"299.31","0.00","0.00","0.00","299.31","8","1.000","5","0.625","0","0","8","00:06:17.400","00:03:08.400","00:12:17.400","00:38:42.600","1","1","0","0","0","0","0"
"2025-09-22","2025-10-05","2457881",,"Chicken Tenders Bar","1929 Chestnut St ","Philadelphia","PA","19103","5","0",,"0",,"0",,"75.01","0.00","0.00","0.00","75.01","1","0.200","5","1.000","0","0","5","00:04:52.800","00:03:15.000","00:12:00.000","00:30:30.000","2","1","0","0","0","1","1"
"2025-09-22","2025-10-05","2741113",,"Philly Cheesesteak Company","1760 3rd Ave New York  ","New York","NY","10029","3","0",,"0",,"0",,"75.93","0.00","0.00","0.00","75.93","3","1.000","2","0.667","0","0","3","00:13:40.200","00:11:40.200","00:07:19.800","00:28:40.200","0","0","0","0","0","0","0"
"2025-09-22","2025-10-05","5021648","1 Kedron Ave Unit 4","Casa Pasta Ristorante","1 Kedron Ave  ","Morton","PA","19070","5","0",,"0",,"0",,"151.49","0.00","0.00","0.00","151.49","3","0.600","5","1.000","0","0","5","00:03:07.800","00:01:52.800","00:18:07.800","00:48:15.000","2","0","0","1","0","1","2"
"2025-09-22","2025-10-05","2964952",,"The Omelette Farm","240 Sullivan St  ","New York","NY","10012","3","0",,"0",,"0",,"34.75","0.00","0.00","0.00","34.75","2","0.667","3","1.000","0","0","3","00:09:00.000","00:02:19.800","00:04:00.000","00:19:40.200","1","1","0","0","0","0","0"
"2025-09-22","2025-10-05","6346784","Roni's Pub - 7955 E Frontage Road","Devil's Hot Wings","7955 E Frontage Rd  ","Overland Park","KS","66204","1","0",,"0",,"0",,"19.17","0.00","0.00","0.00","19.17","1","1.000","1","1.000","0","0","1","00:01:00.000","00:00:00.000","00:07:00.000","00:25:00.000","1","1","0","0","0","0","1"
"2025-09-22","2025-10-05","2786543",,"Top Panini Shop (Lexington Ave)","1101 Lexington Ave  ","New York","NY","10075","2","0",,"2","1.000","2","1.000","42.45","0.00","-42.45","-42.45","0.00","2","1.000","1","0.500","0","0","2",,,,,"0","0","0","0","0","0","0"
"2025-09-22","2025-10-05","4514152","5993 Broadway","Sam's Sandwich Spot","5993 Broadway  ","Bronx","NY","10471","1","0",,"0",,"0",,"40.56","0.00","0.00","0.00","40.56","1","1.000","0",,"0","0","1","00:10:00.000","00:00:00.000","00:23:00.000","00:45:00.000","0","0","0","0","0","0","0"
"2025-09-22","2025-10-05","1938070",,"The Mexican Cocina","937 1st ave  ","New York","NY","10022","2","0",,"0",,"0",,"41.55","0.00","0.00","0.00","41.55","0",,"2","1.000","0","0","2","00:06:00.000","00:06:00.000","00:08:00.000","00:27:00.000","0","0","0","0","0","0","0"
"2025-09-22","2025-10-05","10930920","Hillside Ave","The Chicken Affair","783 Hillside Ave.  ","New Hyde Park","NY","11040","2","1","0.500","0",,"0",,"45.43","-20.97","0.00","0.00","24.46","2","1.000","0",,"0","0","2","00:05:30.000","00:02:30.000","00:13:30.000","00:43:30.000","1","0","0","0","0","1","1"
"2025-09-22","2025-10-05","10062152","Broadway","The Burger Blade","4234 Broadway  ","New York","NY","10033","4","0",,"0",,"0",,"106.76","0.00","0.00","0.00","106.76","1","0.250","4","1.000","0","0","4","00:05:45.000","00:01:30.000","00:11:00.000","00:28:00.000","0","0","0","0","0","0","0"
"2025-09-22","2025-10-05","9815128","Lake Mary","Japan's Bento Box","318 W Lake Mary Blvd  ","Sanford","FL","32773","1","0",,"0",,"0",,"10.48","0.00","0.00","0.00","10.48","1","1.000","1","1.000","0","0","1","00:01:00.000","00:01:00.000","00:23:00.000","00:40:00.000","0","0","0","0","0","0","0"
"2025-09-22","2025-10-05","8568840",,"Fresh Seafood House","122 E 57th St  ","New York","NY","10022","2","0",,"0",,"0",,"71.47","0.00","0.00","0.00","71.47","2","1.000","2","1.000","0","0","2","00:07:30.000","00:00:00.000","00:09:00.000","00:22:30.000","0","0","0","0","0","0","0"
"2025-09-22","2025-10-05","3309965","Sullivan St","Grilled Cheese Ecstatic","240 Sullivan St  ","New York","NY","10012","6","2","0.333","0",,"0",,"121.54","-28.87","0.00","0.00","92.67","3","0.500","4","0.667","0","0","6","00:11:40.200","00:04:10.200","00:09:40.200","00:30:30.000","0","0","0","0","0","0","0"
"2025-09-22","2025-10-05","2040775",,"Ava's Fried Chicken","820 Pennsylvania Ave ","Pittsburgh","PA","15233","5","1","0.200","0",,"0",,"152.77","-12.97","0.00","0.00","139.80","2","0.400","3","0.600","0","0","5","00:02:00.000","00:01:22.800","00:16:00.000","00:36:45.000","0","0","0","0","0","0","0"
"2025-09-22","2025-10-05","2795078",,"Pete's Famous Hot Wings","5423 2nd Ave  ","NY","NY","11220","1","0",,"0",,"0",,"22.58","0.00","0.00","0.00","22.58","1","1.000","0",,"0","0","1","00:12:00.000","00:12:00.000","00:13:00.000","01:22:00.000","0","0","0","0","0","0","0"
"2025-09-22","2025-10-05","3300581","Broadway","Twin Peaks Burger","3360 Broadway  ","New York","NY","10031","1","0",,"0",,"0",,"15.36","0.00","0.00","0.00","15.36","1","1.000","1","1.000","0","0","1","00:02:00.000","00:00:00.000","00:06:00.000","00:19:00.000","1","0","0","1","0","0","0"
"2025-09-22","2025-10-05","9816368","Morris Park","Chucks Cheesecakes","682 Morris Park Ave  ","Bronx","NY","10462","1","0",,"0",,"0",,"16.78","0.00","0.00","0.00","16.78","1","1.000","1","1.000","0","0","1","00:03:00.000","00:03:00.000","00:20:00.000","01:11:00.000","0","0","0","0","0","0","0"
"2025-09-22","2025-10-05","2794282",,"Bart's Burger Bar","128 E 4th St  ","New York","NY","10003","1","0",,"0",,"0",,"14.18","0.00","0.00","0.00","14.18","0",,"1","1.000","0","0","1","00:12:00.000","00:02:00.000","00:00:00.000","00:16:00.000","0","0","0","0","0","0","0"
"2025-09-22","2025-10-05","4516952","4249 Washington St","Chicken Tenders Bar","4249 Washington St  ","Boston","MA","02131","1","0",,"0",,"0",,"15.78","0.00","0.00","0.00","15.78","0",,"1","1.000","0","0","1","00:04:00.000","00:04:00.000","00:34:00.000","01:12:00.000","0","0","0","0","0","0","0"
"2025-09-22","2025-10-05","10938296","Meacham Ave","Zinger's Famous Chicken","20 Meacham Ave  ","Elmont","NY","11003","1","0",,"1","1.000","1","1.000","48.94","0.00","-48.94","-48.94","0.00","1","1.000","0",,"0","0","1",,,,,"0","0","0","0","0","0","0"
"2025-09-22","2025-10-05","2644600",,"Flavor of Greek","122 E 57th St #1A  ","New York","NY","10022","2","0",,"0",,"0",,"34.98","0.00","0.00","0.00","34.98","2","1.000","2","1.000","0","0","2","00:06:00.000","00:00:00.000","00:15:00.000","00:26:30.000","0","0","0","0","0","0","0"
"2025-09-22","2025-10-05","2773358",,"The Gourmet Burger (1st Ave)","1741 1st Avenue  ","New York","NY","10128","1","0",,"0",,"0",,"35.96","0.00","0.00","0.00","35.96","0",,"1","1.000","0","0","1","00:08:00.000","00:00:00.000","00:02:00.000","00:13:00.000","0","0","0","0","0","0","0"
"2025-09-22","2025-10-05","2741201",,"Healthy Salad Bar","1760 3rd Ave  ","New York","NY","10029","2","0",,"0",,"0",,"42.34","0.00","0.00","0.00","42.34","0",,"1","0.500","0","0","2","00:10:00.000","00:03:30.000","00:09:30.000","00:30:30.000","0","0","0","0","0","0","0"
"2025-09-22","2025-10-05","7099080","Jonny's Place - 370 Main St","Jewel's Breakfast Joint","370 Main St  ","East Orange","NJ","07018","3","0",,"1","0.333","1","0.333","166.69","0.00","-19.08","-19.08","147.61","2","0.667","2","0.667","0","0","3","00:11:30.000","00:07:30.000","00:16:00.000","00:28:00.000","0","0","0","0","0","0","0"
"2025-09-22","2025-10-05","9816344","1929 Chestnut St","Mary's Chicken Sandwiches","1929 Chestnut St  ","Philadelphia","PA","19103","1","0",,"0",,"0",,"39.57","0.00","0.00","0.00","39.57","1","1.000","0",,"0","0","1","00:03:00.000","00:03:00.000","00:13:00.000","00:38:00.000","0","0","0","0","0","0","0"
"2025-09-22","2025-10-05","9794768","18 S Abbott Ave","Dum Biryani Snob","18 S Abbott Ave  ","Milpitas","CA","95035","17","1","0.059","0",,"0",,"294.11","-13.28","0.00","0.00","280.83","10","0.588","17","1.000","0","0","17","00:04:10.200","00:02:48.000","00:14:04.800","00:35:18.000","1","1","0","0","0","0","0"
"2025-09-22","2025-10-05","2847690",,"Greek Gyro Spot (Bedford Ave)","265 Bedford Ave  ","New York","NY","11211","2","0",,"0",,"0",,"68.32","0.00","0.00","0.00","68.32","2","1.000","1","0.500","0","0","2","00:08:00.000","00:08:00.000","00:08:00.000","00:32:30.000","1","0","0","0","1","0","1"
"2025-09-22","2025-10-05","3344337","301 W 96th St","Che Breakfast Cafe","301 W 96th St  ","New York","NY","10025","1","0",,"0",,"0",,"38.34","0.00","0.00","0.00","38.34","1","1.000","1","1.000","0","0","1","00:00:00.000","00:00:00.000","00:01:00.000","00:18:00.000","0","0","0","0","0","0","0"
"2025-09-22","2025-10-05","3310025","10th Ave","Indian Biryani Snob","716 10th Ave ","New York","NY","10019","7","0",,"1","0.143","1","0.143","197.79","0.00","-17.99","-17.99","179.80","2","0.286","6","0.857","0","0","7","00:10:36.000","00:01:48.000","00:12:00.000","00:32:12.000","0","0","0","0","0","0","0"
"2025-09-22","2025-10-05","9824208","Morris Park","The Burger Blade","682 Morris Park Ave  ","Bronx","NY","10462","2","0",,"0",,"0",,"164.05","0.00","0.00","0.00","164.05","1","0.500","2","1.000","0","0","2","00:05:00.000","00:05:00.000","00:11:30.000","00:39:30.000","0","0","0","0","0","0","0"
"2025-09-22","2025-10-05","9815144","3rd","Mia's Quesadillas","296 3rd Ave  ","New York","NY","10010","2","0",,"0",,"0",,"33.58","0.00","0.00","0.00","33.58","0",,"2","1.000","0","0","2","00:07:30.000","00:02:00.000","00:22:00.000","00:38:30.000","0","0","0","0","0","0","0"
"2025-09-22","2025-10-05","4839144","319 Rogers Ave","The Gyro Bar","319 Rogers Ave  ","Brooklyn","NY","11225","16","1","0.063","0",,"0",,"345.31","-9.89","0.00","0.00","335.42","7","0.438","13","0.813","0","0","16","00:10:40.800","00:06:19.200","00:07:58.800","00:29:22.200","2","2","0","0","0","0","0"
"2025-09-22","2025-10-05","10932296","2nd Ave","Philly Cheesesteak Company","5423 2nd Ave  ","Brooklyn","NY","11220","2","0",,"0",,"0",,"39.14","0.00","0.00","0.00","39.14","2","1.000","2","1.000","0","0","2","00:08:00.000","00:08:00.000","00:12:30.000","01:01:00.000","0","0","0","0","0","0","0"
"2025-09-22","2025-10-05","2191911",,"Joe's Chicken and Waffles","5155 3rd Street  ","San Francisco","CA","94124","3","0",,"0",,"0",,"60.29","0.00","0.00","0.00","60.29","1","0.333","3","1.000","0","0","3","00:06:45.000","00:06:45.000","00:11:45.000","00:42:15.000","0","0","0","0","0","0","0"
"2025-09-22","2025-10-05","9821064","Broadway","Two Hand Burger","4083 Broadway  ","New York","NY","10032","4","0",,"0",,"0",,"106.99","0.00","0.00","0.00","106.99","0",,"4","1.000","0","0","4","00:08:30.000","00:05:00.000","00:06:30.000","00:29:30.000","0","0","0","0","0","0","0"
"2025-09-22","2025-10-05","1967490",,"The Omelette Farm","589 1st Avenue ","New York","NY","10016","14","1","0.071","0",,"0",,"256.46","-7.79","0.00","0.00","248.67","3","0.214","9","0.643","0","0","14","00:03:08.400","00:01:04.800","00:09:55.200","00:23:46.800","0","0","0","0","0","0","0"
"2025-09-22","2025-10-05","4521808","2431 North Tustin Avenue","Twin Bridge Burger","2431 N Tustin Ave  ","Santa Ana","CA","92705","1","0",,"0",,"0",,"18.38","0.00","0.00","0.00","18.38","1","1.000","1","1.000","0","0","1","00:12:00.000","00:12:00.000","00:09:00.000","00:41:00.000","0","0","0","0","0","0","0"
"2025-09-22","2025-10-05","7334536","Lex Grill & Juice Bar - 97 Lexington Ave","Toast N Roast Breakfast Sandwiches","97 Lexington Ave  ","New York","NY","10010","1","0",,"0",,"0",,"29.73","0.00","0.00","0.00","29.73","0",,"1","1.000","0","0","1","00:19:00.000","00:19:00.000","00:08:00.000","00:47:00.000","0","0","0","0","0","0","0"
"2025-09-22","2025-10-05","1938468",,"Stella's Pancake Bar","937 1st Avenue ","New York","NY","10022","47","0",,"0",,"0",,"941.98","0.00","0.00","0.00","941.98","30","0.638","40","0.851","0","0","47","00:04:43.200","00:02:17.400","00:08:39.000","00:24:25.200","2","2","0","0","0","0","1"
"2025-09-22","2025-10-05","10932312","Canal St","Prima Panini Bar","83 Canal St  ","New York","NY","10002","1","0",,"0",,"0",,"21.67","0.00","0.00","0.00","21.67","1","1.000","0",,"0","0","1","00:10:00.000","00:00:00.000","00:13:00.000","00:31:00.000","0","0","0","0","0","0","0"
"2025-09-22","2025-10-05","2751237",,"Pardon My Panini","44 E 8th St  ","New York","NY","10003","1","0",,"0",,"0",,"12.68","0.00","0.00","0.00","12.68","1","1.000","1","1.000","0","0","1","00:11:00.000","00:00:00.000","00:02:00.000","00:16:00.000","0","0","0","0","0","0","0"
"2025-09-22","2025-10-05","2848521",,"The Panini Project (Bedford Ave)","265 Bedford Ave  ","Brooklyn","NY","11211","1","0",,"0",,"0",,"22.48","0.00","0.00","0.00","22.48","1","1.000","0",,"0","0","1","00:05:00.000","00:00:00.000","00:03:00.000","00:13:00.000","0","0","0","0","0","0","0"
