"payout_date","payout_type","distribution_id","short_distribution_id","deposit_id","grubhub_store_id","store_number","store_name","street_address","city","state","postal_code","prepaid_order_count","cash_order_count","cancellation_order_count","order_adjustment_count","on_demand_delivery_fees_count","misc_payment_count","subtotal_sales","cash_order_subtotal_sales_paid_at_store","subtotal_sales_adjustments","subtotal_voided_from_cancellations","subtotal_sales_payout","sales_tax","cash_order_sales_tax_paid_at_store","sales_tax_adjustments","sales_tax_voided_from_cancellations","withheld_sales_tax","disbursed_sales_tax","self_delivery_charge","merchant_service_fee","merchant_flexible_fees","tip","commission","delivery_commission","on_demand_delivery_fee","gh_plus_commission","processing_fee","merchant_funded_promotion","merchant_funded_loyalty","account_adjustments","payout_fee","payout_amount"
"2025-10-03","Month End","AgAAAAGZqHD4gAAAAZmeJECAAAABmZ4kQID-P0_h--dLk7fuERu3mq_Y",,"AQAAAAAAMoXMAAABmahw-IAAAAGZniRAgAIAAAGZniRAgA","3311052","Washington Blvd","India's Quick Bites","10700 Washington Blvd  ","Culver City","CA","90232","1","0","0","0","0","0","15.98","0.00","0.00","0.00","15.98","1.13","0.00","0.00","0.00","0.00","1.13","0.00","0.00","0.00","0.00","-2.40","-1.60","0.00","0.00","-0.67","-5.00","0.00","0.00","0.00","7.44"
"2025-10-03","Month End","AgAAAAGZqHD4gAAAAZmeJECAAAABmZ4kQIAuGF3fTMNNk7EXtvUbS2yv",,"AQAAAAAAgrVwAAABmahw-IAAAAGZniRAgAIAAAGZniRAgA","8566128",,"TacoTaste Mexican","4352 E Speedway Blvd  ","Tucson","AZ","85712","1","0","0","0","0","0","15.96","0.00","0.00","0.00","15.96","1.13","0.00","0.00","0.00","0.00","1.13","0.00","0.00","0.00","0.00","-2.39","-1.60","0.00","0.00","-0.73","-3.00","0.00","0.00","0.00","9.37"
"2025-10-03","Month End","AgAAAAGZqHD4gAAAAZmeJECAAAABmZ4kQIDx1nvsVOtGe5fZpDc_Lhxz",,"AQAAAAAAlYFQAAABmahw-IAAAAGZniRAgAIAAAGZniRAgA","9797968","4352 E Speedway Blvd","Antonio's Quesadilla Shack","4352 E Speedway Blvd  ","Tucson","AZ","85712","2","0","0","0","0","0","39.28","0.00","0.00","0.00","39.28","2.55","0.00","0.00","0.00","0.00","2.55","0.00","0.00","0.00","0.00","-5.89","-3.93","0.00","0.00","-1.57","-10.00","0.00","0.00","0.00","20.44"
"2025-10-03","Month End","AgAAAAGZqHD4gAAAAZmeJECAAAABmZ4kQIB5vWgzv-dDErrRoS1Q-WT0",,"AQAAAAAApucwAAABmahw-IAAAAGZniRAgAIAAAGZniRAgA","10938160","Milby St","Sicily's Calzone House","1275 Milby St  ","Houston","TX","77003","1","0","0","0","0","0","48.45","0.00","0.00","0.00","48.45","4.00","0.00","0.00","0.00","0.00","4.00","0.00","0.00","0.00","0.00","-7.27","-4.85","0.00","0.00","-1.90","0.00","0.00","0.00","0.00","38.43"
"2025-10-03","Month End","AgAAAAGZqHD4gAAAAZmeJECAAAABmZ4kQIA7bWSbBG1FE4_XqFnq5AK8",,"AQAAAAAAWUCoAAABmahw-IAAAAGZniRAgAIAAAGZniRAgA","5849256","East Main St","City Light Wraps","1947 E Main St  ","Ventura","CA","93001","1","0","0","0","0","0","74.94","0.00","0.00","0.00","74.94","5.42","0.00","0.00","0.00","0.00","5.42","0.00","0.00","0.00","0.00","-11.24","-7.49","0.00","0.00","-2.60","-5.00","0.00","0.00","0.00","54.03"
"2025-10-03","Month End","AgAAAAGZqHD4gAAAAZmeJECAAAABmZ4kQIBgelx-XnhGZLceBBVwBAEj",,"AQAAAAAAMoJAAAABmahw-IAAAAGZniRAgAIAAAGZniRAgA","3310144","Lee Hwy","Martha's Breakfast Sandwiches","3907 Lee Hwy  ","Arlington","VA","22207","6","0","0","0","0","0","84.99","0.00","0.00","0.00","84.99","4.02","0.00","0.00","0.00","0.00","4.02","0.00","0.00","0.00","0.00","-12.73","-8.52","0.00","0.00","-3.98","-18.00","0.00","0.00","0.00","45.78"
"2025-10-03","Month End","AgAAAAGZqHD4gAAAAZmeJECAAAABmZ4kQIAvrWl6HntKkpKRmjHGMiA-",,"AQAAAAAAIt9sAAABmahw-IAAAAGZniRAgAIAAAGZniRAgA","2285420",,"Taco Paradiso","1404 Madison Ave ","New York","NY","10029","4","0","0","0","0","0","73.33","0.00","0.00","0.00","73.33","5.35","0.00","0.00","0.00","0.00","5.35","0.00","0.00","0.00","0.00","-11.00","-7.34","0.00","0.00","-3.20","-13.03","0.00","0.00","0.00","44.11"
"2025-09-26","ACH","AQAAAAGZhGR0gAAAAZl6F7yAAAABmXTxYIBvuNPxcUtJMbZMhXjkIodo","25092624XjkIodo","AQAAAAAAKdQ8AAABmYRkdIAAAAGZehe8gAEAAAGZdPFggA","2741308",,"Nancy's Grilled Cheese","1760 3rd Ave  ","New York","NY","10029","13","0","0","0","0","0","222.88","0.00","0.00","0.00","222.88","16.26","0.00","0.00","0.00","0.00","16.26","0.00","0.00","0.00","0.00","-33.44","-22.32","0.00","0.00","-9.96","-40.00","0.00","0.00","0.00","133.42"
"2025-09-26","ACH","AQAAAAGZhGR0gAAAAZl6F7yAAAABmXTxYIBOZKMRHvJEeozBFWlqfwxL","25092624WlqfwxL","AQAAAAAAgqlAAAABmYRkdIAAAAGZehe8gAEAAAGZdPFggA","8563008",,"The Pasta Story","43 W Flagler St  ","Miami","FL","33130","2","0","0","0","0","0","29.77","0.00","0.00","0.00","29.77","1.87","0.00","0.00","0.00","0.00","1.87","0.00","0.00","0.00","0.00","-4.47","-2.98","0.00","0.00","-1.48","-3.00","0.00","0.00","0.00","19.71"
"2025-09-26","ACH","AQAAAAGZhGR0gAAAAZl6F7yAAAABmXTxYIAvw_njQTND8bj6A92bpwnw","2509262492bpwnw","AQAAAAAAMn8kAAABmYRkdIAAAAGZehe8gAEAAAGZdPFggA","3309348","Englishtown Rd","First Light Breakfast Cafe","557 Englishtown Rd  ","Monroe Township","NJ","08831","1","0","0","1","0","0","17.67","0.00","-3.59","0.00","14.08","0.97","0.00","-0.24","0.00","0.00","0.73","0.00","0.00","0.00","0.00","-2.65","-1.77","0.00","0.00","-0.78","-3.00","0.00","0.00","0.00","6.61"
"2025-10-03","Month End","AgAAAAGZqHD4gAAAAZmeJECAAAABmZ4kQIBnExUTQXtOUby9r4t77Mzu",,"AQAAAAAAIEuIAAABmahw-IAAAAGZniRAgAIAAAGZniRAgA","2116488",,"Molly's Chicken Wings","25-02 Queens Plaza S ","New York","NY","11101","1","0","0","0","0","0","21.27","0.00","0.00","0.00","21.27","0.65","0.00","0.00","0.00","0.00","0.65","0.00","0.00","0.00","0.00","-3.19","-2.13","0.00","0.00","-0.82","-5.00","0.00","0.00","0.00","10.78"
"2025-10-03","Month End","AgAAAAGZqHD4gAAAAZmeJECAAAABmZ4kQIAvw_njQTND8bj6A92bpwnw",,"AQAAAAAAMn8kAAABmahw-IAAAAGZniRAgAIAAAGZniRAgA","3309348","Englishtown Rd","First Light Breakfast Cafe","557 Englishtown Rd  ","Monroe Township","NJ","08831","2","0","0","0","0","0","47.58","0.00","0.00","0.00","47.58","2.76","0.00","0.00","0.00","0.00","2.76","0.00","0.00","0.00","0.00","-7.13","-4.76","0.00","0.00","-1.95","-6.00","0.00","0.00","0.00","30.50"
"2025-10-03","Month End","AgAAAAGZqHD4gAAAAZmeJECAAAABmZ4kQIA_wLOlI-FEXbIfQyG5EO_v",,"AQAAAAAAMoBUAAABmahw-IAAAAGZniRAgAIAAAGZniRAgA","3309652","7th Ave","Panini's On Panini's","154 7th Ave  ","New York","NY","10011","1","0","0","0","0","0","16.98","0.00","0.00","0.00","16.98","1.51","0.00","0.00","0.00","0.00","1.51","0.00","0.00","0.00","0.00","-2.55","-1.70","0.00","0.00","-0.86","0.00","0.00","0.00","0.00","13.38"
"2025-10-03","Month End","AgAAAAGZqHD4gAAAAZmeJECAAAABmZ4kQIC2xjBLc2hMGI-sbpLepQ1B",,"AQAAAAAAptooAAABmahw-IAAAAGZniRAgAIAAAGZniRAgA","10934824","Post St","Croissant Cravings","488 Post St  ","San Francisco","CA","94102","1","0","0","0","0","0","34.28","0.00","0.00","0.00","34.28","2.95","0.00","0.00","0.00","0.00","2.95","0.00","0.00","0.00","0.00","-5.14","-3.43","0.00","0.00","-1.44","0.00","0.00","0.00","0.00","27.22"
"2025-10-03","Month End","AgAAAAGZqHD4gAAAAZmeJECAAAABmZ4kQIBvuNPxcUtJMbZMhXjkIodo",,"AQAAAAAAKdQ8AAABmahw-IAAAAGZniRAgAIAAAGZniRAgA","2741308",,"Nancy's Grilled Cheese","1760 3rd Ave  ","New York","NY","10029","15","0","0","0","0","0","233.34","0.00","0.00","0.00","233.34","17.90","0.00","0.00","0.00","0.00","17.90","0.00","0.00","0.00","0.00","-35.01","-23.37","0.00","0.00","-11.19","-31.72","0.00","0.00","0.00","149.95"
"2025-09-26","ACH","AQAAAAGZhGR0gAAAAZl6F7yAAAABmXTxYIBbfZpRqWBOVKYlc6PaO1-T","250926246PaO1-T","AQAAAAAAaTGQAAABmYRkdIAAAAGZehe8gAEAAAGZdPFggA","6893968","Bears Ramen House - 2521 Durant Ave","Sung's Korean Kitchen","2521 Durant Ave  ","Berkeley","CA","94704","2","0","0","0","0","0","36.78","0.00","0.00","0.00","36.78","2.74","0.00","0.00","0.00","0.00","2.74","0.00","0.00","0.00","0.00","-5.52","-3.68","0.00","0.00","-1.50","-10.00","0.00","0.00","0.00","18.82"
"2025-09-26","ACH","AQAAAAGZhGR0gAAAAZl6F7yAAAABmXTxYIDC1lBo_CFE_75QZhvcbmzg","25092624hvcbmzg","AQAAAAAApsOgAAABmYRkdIAAAAGZehe8gAEAAAGZdPFggA","10929056","Chestnut St","Charlie's Calzone Co","1929 Chestnut St  ","Philadelphia","PA","19103","1","0","0","0","0","0","15.39","0.00","0.00","0.00","15.39","0.83","0.00","0.00","0.00","-0.83","0.00","0.00","0.00","0.00","0.00","-2.31","-1.54","0.00","0.00","-0.64","-5.00","0.00","0.00","0.00","5.90"
"2025-09-26","ACH","AQAAAAGZhGR0gAAAAZl6F7yAAAABmXTxYIAve4MhcDtO4JT7FOO524Nl","25092624OO524Nl","AQAAAAAAledQAAABmYRkdIAAAAGZehe8gAEAAAGZdPFggA","9824080","370 Main St","Addictive Burger Bar","370 Main St  ","East Orange","NJ","07018","1","0","0","0","0","0","12.98","0.00","0.00","0.00","12.98","0.53","0.00","0.00","0.00","0.00","0.53","0.00","0.00","0.00","0.00","-1.20","-1.30","0.00","0.00","-0.56","0.00","-5.00","0.00","0.00","5.45"
"2025-09-26","ACH","AQAAAAGZhGR0gAAAAZl6F7yAAAABmXTxYIBOAwuZJftHipix4CpFykg-","25092624CpFykg-","AQAAAAAAJYEZAAABmYRkdIAAAAGZehe8gAEAAAGZdPFggA","2457881",,"Chicken Tenders Bar","1929 Chestnut St ","Philadelphia","PA","19103","4","0","0","0","0","0","78.51","0.00","0.00","0.00","78.51","5.56","0.00","0.00","0.00","-5.56","0.00","0.00","0.00","0.00","0.00","-11.78","-7.86","0.00","0.00","-3.48","-9.00","0.00","0.00","0.00","46.39"
"2025-09-26","ACH","AQAAAAGZhGR0gAAAAZl6F7yAAAABmXTxYIAnool81VpDlbeDqhHtSGYF","25092624hHtSGYF","AQAAAAAAKqrDAAABmYRkdIAAAAGZehe8gAEAAAGZdPFggA","2796227",,"Midtown Quesadillas Snob (George St)","228 George St  ","New Brunswick","NJ","08901","1","0","0","0","0","0","21.18","0.00","0.00","0.00","21.18","1.07","0.00","0.00","0.00","0.00","1.07","0.00","0.00","0.00","0.00","-3.18","-2.12","0.00","0.00","-0.83","-5.00","0.00","0.00","0.00","11.12"
"2025-10-03","Month End","AgAAAAGZqHD4gAAAAZmeJECAAAABmZ4kQIAZYL0zNi1GJr41K_fMfX8V",,"AQAAAAAAMl3sAAABmahw-IAAAAGZniRAgAIAAAGZniRAgA","3300844","N Citrus Ave","Day N Night Pancakes","900 N Citrus Ave  ","Covina","CA","91722","2","0","0","0","0","0","131.47","0.00","0.00","0.00","131.47","13.17","0.00","0.00","0.00","0.00","13.17","0.00","0.00","0.00","0.00","-19.72","-13.15","0.00","0.00","-4.83","-6.00","0.00","0.00","0.00","100.94"
"2025-09-26","ACH","AQAAAAGZhGR0gAAAAZl6F7yAAAABmXTxYIACdsCK5WxMWpRO950MDgho","2509262450MDgho","AQAAAAAAY8noAAABmYRkdIAAAAGZehe8gAEAAAGZdPFggA","6539752","Asian Fusion Cafe - 4957 Winters Chapel Rd Suite B","Connie's Soup Station","4957 Winters Chapel Rd  ","Dunwoody","GA","30360","2","0","0","1","0","0","42.24","0.00","-14.08","0.00","28.16","2.98","0.00","-1.13","0.00","-1.85","0.00","0.00","0.00","0.00","0.00","-6.33","-4.23","0.00","0.00","-1.82","-5.00","0.00","0.00","0.00","10.78"
"2025-09-26","ACH","AQAAAAGZhGR0gAAAAZl6F7yAAAABmXTxYICdKBH91vxH0qEXTLT8Hl9y","25092624LT8Hl9y","AQAAAAAARKZ4AAABmYRkdIAAAAGZehe8gAEAAAGZdPFggA","4499064","769 9th Ave #1","The Village Breakfast","769 9th Ave  ","New York","NY","10019","2","0","0","0","0","0","31.34","0.00","0.00","0.00","31.34","2.34","0.00","0.00","0.00","0.00","2.34","0.00","0.00","0.00","0.00","-4.70","-3.14","0.00","0.00","-1.47","-5.00","0.00","0.00","0.00","19.37"
"2025-09-26","ACH","AQAAAAGZhGR0gAAAAZl6F7yAAAABmXTxYIDUTOJegCJMeo_D05fVFtUT","250926245fVFtUT","AQAAAAAALEFqAAABmYRkdIAAAAGZehe8gAEAAAGZdPFggA","2900330",,"Cheesecake And Dessert Bar (Polk St)","1338 Polk St  ","San Francisco","CA","94109","4","0","0","0","0","0","112.89","0.00","0.00","0.00","112.89","8.00","0.00","0.00","0.00","0.00","8.00","0.00","0.00","0.00","0.00","-16.94","-11.30","0.00","0.00","-4.28","-20.00","0.00","0.00","0.00","68.37"
"2025-10-03","Month End","AgAAAAGZqHD4gAAAAZmeJECAAAABmZ4kQICqsziU0CdESYdPGz-EZ41Z",,"AQAAAAAAKaFlAAABmahw-IAAAAGZniRAgAIAAAGZniRAgA","2728293",,"Cheesecake And Dessert Bar","1760 3rd Ave  ","New York","NY","10029","3","0","4","0","0","0","122.89","0.00","0.00","-56.95","65.94","10.00","0.00","0.00","-4.60","0.00","5.40","0.00","0.00","0.00","0.00","-9.89","-6.60","0.00","0.00","-2.93","-5.00","0.00","0.00","0.00","46.92"
"2025-10-03","Month End","AgAAAAGZqHD4gAAAAZmeJECAAAABmZ4kQIDY8ToopdxM3ax9Wl0mcll8",,"AQAAAAAAKk93AAABmahw-IAAAAGZniRAgAIAAAGZniRAgA","2772855",,"Bosscat Cheesesteaks (1st Ave)","1741 1st Ave  ","New York","NY","10128","2","0","0","0","0","0","46.94","0.00","0.00","0.00","46.94","3.46","0.00","0.00","0.00","0.00","3.46","0.00","0.00","0.00","0.00","-7.04","-4.70","0.00","0.00","-1.89","-8.00","0.00","0.00","0.00","28.77"
"2025-09-26","ACH","AQAAAAGZhGR0gAAAAZl6F7yAAAABmXTxYIBOfedqAEVHX5hXq-0AkuZm","25092624-0AkuZm","AQAAAAAATKwwAAABmYRkdIAAAAGZehe8gAEAAAGZdPFggA","5024816","33757 Woodward Ave","Japanese Teriyaki House","33757 Woodward Ave  ","Birmingham","MI","48009","2","0","0","0","0","0","66.95","0.00","0.00","0.00","66.95","3.42","0.00","0.00","0.00","-3.42","0.00","0.00","0.00","0.00","0.00","-10.05","-6.70","0.00","0.00","-2.45","-10.00","0.00","0.00","0.00","37.75"
"2025-09-26","ACH","AQAAAAGZhGR0gAAAAZl6F7yAAAABmXTxYIBnDPL0YHBN9o6AJifpmwMi","25092624ifpmwMi","AQAAAAAAMoJvAAABmYRkdIAAAAGZehe8gAEAAAGZdPFggA","3310191","Dallas St","Luigi's Pasta Ristorante","9083 Dallas St  ","La Mesa","CA","91942","2","0","0","0","0","0","64.43","0.00","0.00","0.00","64.43","4.63","0.00","0.00","0.00","0.00","4.63","0.00","0.00","0.00","0.00","-9.67","-6.45","0.00","0.00","-2.40","-10.00","0.00","0.00","0.00","40.54"
"2025-09-26","ACH","AQAAAAGZhGR0gAAAAZl6F7yAAAABmXTxYIAs2ZTungJOyLeu_hw5W8sw","25092624hw5W8sw","AQAAAAAAnlFQAAABmYRkdIAAAAGZehe8gAEAAAGZdPFggA","10375504","Union","Fallon's Fried Chicken","327 Union St  ","Nashville","TN","37201","1","0","0","0","0","0","27.96","0.00","0.00","0.00","27.96","2.24","0.00","0.00","0.00","0.00","2.24","0.00","0.00","0.00","0.00","-4.19","-2.80","0.00","0.00","-1.07","-5.00","0.00","0.00","0.00","17.14"
"2025-09-26","ACH","AQAAAAGZhGR0gAAAAZl6F7yAAAABmXTxYIDZZMePNTJHELK21CoQc2Zt","25092624CoQc2Zt","AQAAAAAARPqYAAABmYRkdIAAAAGZehe8gAEAAAGZdPFggA","4520600","1706 Sheepshead Bay Rd","Coffee Crema Snob","1706 Sheepshead Bay Rd  ","Brooklyn","NY","11235","1","0","0","0","0","0","26.53","0.00","0.00","0.00","26.53","1.91","0.00","0.00","0.00","0.00","1.91","0.00","0.00","0.00","0.00","-3.98","-2.65","0.00","0.00","-1.01","-5.00","0.00","0.00","0.00","15.80"
"2025-09-26","ACH","AQAAAAGZhGR0gAAAAZl6F7yAAAABmXTxYIC8krmvc9lDebvuiX9VwFKL","25092624X9VwFKL","AQAAAAAAKarHAAABmYRkdIAAAAGZehe8gAEAAAGZdPFggA","2730695",,"Charlie's Chicken Wings","1760 3rd Ave  ","New York","NY","10029","3","0","0","0","0","0","105.55","0.00","0.00","0.00","105.55","8.84","0.00","0.00","0.00","0.00","8.84","0.00","0.00","0.00","0.00","-15.84","-10.56","0.00","0.00","-4.21","-6.00","0.00","0.00","0.00","77.78"
"2025-10-03","Month End","AgAAAAGZqHD4gAAAAZmeJECAAAABmZ4kQIALTXPTh4tO1IPVNZCVcloq",,"AQAAAAAAYNggAAABmahw-IAAAAGZniRAgAIAAAGZniRAgA","6346784","Roni's Pub - 7955 E Frontage Road","Devil's Hot Wings","7955 E Frontage Rd  ","Overland Park","KS","66204","1","0","0","0","0","0","19.17","0.00","0.00","0.00","19.17","1.47","0.00","0.00","0.00","-1.47","0.00","0.00","0.00","0.00","0.00","-2.88","-1.92","0.00","0.00","-0.78","-5.00","0.00","0.00","0.00","8.59"
"2025-10-03","Month End","AgAAAAGZqHD4gAAAAZmeJECAAAABmZ4kQIBvNBs_xUlM67WR6po4q-Ot",,"AQAAAAAALT3YAAABmahw-IAAAAGZniRAgAIAAAGZniRAgA","2964952",,"The Omelette Farm","240 Sullivan St  ","New York","NY","10012","2","0","0","0","0","0","21.97","0.00","0.00","0.00","21.97","1.95","0.00","0.00","0.00","0.00","1.95","0.00","0.00","0.00","0.00","-1.10","-3.30","0.00","0.00","-1.33","0.00","0.00","0.00","0.00","18.19"
"2025-10-03","Month End","AgAAAAGZqHD4gAAAAZmeJECAAAABmZ4kQIAve4MhcDtO4JT7FOO524Nl",,"AQAAAAAAledQAAABmahw-IAAAAGZniRAgAIAAAGZniRAgA","9824080","370 Main St","Addictive Burger Bar","370 Main St  ","East Orange","NJ","07018","4","0","0","0","0","0","76.68","0.00","0.00","0.00","76.68","4.48","0.00","0.00","0.00","0.00","4.48","0.00","0.00","0.00","0.00","-11.51","-7.67","0.00","0.00","-3.39","-9.00","0.00","0.00","0.00","49.59"
"2025-09-26","ACH","AQAAAAGZhGR0gAAAAZl6F7yAAAABmXTxYICLolza-tBIvb6uekJFu2zg","25092624kJFu2zg","AQAAAAAAMobBAAABmYRkdIAAAAGZehe8gAEAAAGZdPFggA","3311297","Hillside Ave","The Chopped Salad","164-01 Hillside Avenue  ","Jamaica","NY","11432","4","0","0","0","0","0","61.56","0.00","0.00","0.00","61.56","1.68","0.00","0.00","0.00","0.00","1.68","0.00","0.00","0.00","0.00","-9.24","-6.16","0.00","0.00","-2.52","-20.00","0.00","0.00","0.00","25.32"
"2025-09-26","ACH","AQAAAAGZhGR0gAAAAZl6F7yAAAABmXTxYIDNEjp0wnJIbpSgpy58c1tQ","25092624y58c1tQ","AQAAAAAALENJAAABmYRkdIAAAAGZehe8gAEAAAGZdPFggA","2900809",,"Grandma's Egg House","122 E 57th St  ","New York","NY","10022","1","0","0","0","0","0","42.47","0.00","0.00","0.00","42.47","3.77","0.00","0.00","0.00","0.00","3.77","0.00","0.00","0.00","0.00","-6.37","-4.25","0.00","0.00","-1.71","0.00","0.00","0.00","0.00","33.91"
"2025-10-03","Month End","AgAAAAGZqHD4gAAAAZmeJECAAAABmZ4kQIC4X1aU6IlD-L7D1c8dzYhB",,"AQAAAAAAKlFuAAABmahw-IAAAAGZniRAgAIAAAGZniRAgA","2773358",,"The Gourmet Burger (1st Ave)","1741 1st Avenue  ","New York","NY","10128","1","0","0","0","0","0","35.96","0.00","0.00","0.00","35.96","2.75","0.00","0.00","0.00","0.00","2.75","0.00","0.00","0.00","0.00","-5.39","-3.60","0.00","0.00","-1.33","-5.00","0.00","0.00","0.00","23.39"
"2025-10-03","Month End","AgAAAAGZqHD4gAAAAZmeJECAAAABmZ4kQIAs2ZTungJOyLeu_hw5W8sw",,"AQAAAAAAnlFQAAABmahw-IAAAAGZniRAgAIAAAGZniRAgA","10375504","Union","Fallon's Fried Chicken","327 Union St  ","Nashville","TN","37201","2","0","0","0","0","0","48.23","0.00","0.00","0.00","48.23","4.21","0.00","0.00","0.00","0.00","4.21","0.00","0.00","0.00","0.00","-7.24","-4.83","0.00","0.00","-2.05","-5.00","0.00","0.00","0.00","33.32"
"2025-10-03","Month End","AgAAAAGZqHD4gAAAAZmeJECAAAABmZ4kQIAafeSqgXhKNIbsKQxIovSm",,"AQAAAAAAnkqQAAABmahw-IAAAAGZniRAgAIAAAGZniRAgA","10373776","7th Ave","The Village Breakfast","154 7th Ave  ","New York","NY","10011","2","0","0","0","0","0","54.90","0.00","0.00","0.00","54.90","3.96","0.00","0.00","0.00","0.00","3.96","0.00","0.00","0.00","0.00","-8.23","-5.49","0.00","0.00","-2.09","-10.27","0.00","0.00","0.00","32.78"
"2025-09-26","ACH","AQAAAAGZhGR0gAAAAZl6F7yAAAABmXTxYIAeMhmWbppAG55CtNt4JWPo","25092624Nt4JWPo","AQAAAAAAIe74AAABmYRkdIAAAAGZehe8gAEAAAGZdPFggA","2223864",,"Fiona's Pancake Bar","1404 Madison Avenue  ","New York","NY","10029","2","0","0","0","0","0","48.25","0.00","0.00","0.00","48.25","3.40","0.00","0.00","0.00","0.00","3.40","0.00","0.00","0.00","0.00","-7.24","-4.83","0.00","0.00","-1.87","-10.00","0.00","0.00","0.00","27.71"
"2025-09-26","ACH","AQAAAAGZhGR0gAAAAZl6F7yAAAABmXTxYIDKdV8foP1Lj5IHW8dAsqNv","250926248dAsqNv","AQAAAAAAKo8WAAABmYRkdIAAAAGZehe8gAEAAAGZdPFggA","2789142",,"Hero Sandwich Shop (1st Ave)","217 1st Avenue  ","New York","NY","10003","6","0","0","0","0","0","183.86","0.00","0.00","0.00","183.86","14.01","0.00","0.00","0.00","0.00","14.01","0.00","0.00","0.00","0.00","-27.60","-18.40","0.00","0.00","-7.05","-26.00","0.00","0.00","0.00","118.82"
"2025-09-26","ACH","AQAAAAGZhGR0gAAAAZl6F7yAAAABmXTxYICheF6KVcpI1ZqCwqzkaFZv","25092624qzkaFZv","AQAAAAAAgsToAAABmYRkdIAAAAGZehe8gAEAAAGZdPFggA","8570088",,"Carmen's Breakfast Burritos","415 E Windmill Ln  ","Las Vegas","NV","89123","1","0","0","0","0","0","27.97","0.00","0.00","0.00","27.97","1.92","0.00","0.00","0.00","-1.92","0.00","0.00","0.00","0.00","0.00","-4.20","-2.80","0.00","0.00","-1.06","-5.00","0.00","0.00","0.00","14.91"
"2025-09-26","ACH","AQAAAAGZhGR0gAAAAZl6F7yAAAABmXTxYIB-Bxp3TQNHUrExVVqskHUU","25092624VqskHUU","AQAAAAAAJFjkAAABmYRkdIAAAAGZehe8gAEAAAGZdPFggA","2382052",,"The Burrito Snob","4352 E Speedway Blvd ","Tucson","AZ","85712","1","0","0","0","0","0","18.97","0.00","0.00","0.00","18.97","1.39","0.00","0.00","0.00","0.00","1.39","0.00","0.00","0.00","0.00","-2.85","-1.90","0.00","0.00","-0.83","-3.00","0.00","0.00","0.00","11.78"
"2025-10-03","Month End","AgAAAAGZqHD4gAAAAZmeJECAAAABmZ4kQICySvlA3H9PMYVPgi6AP7kn",,"AQAAAAAAKfsFAAABmahw-IAAAAGZniRAgAIAAAGZniRAgA","2751237",,"Pardon My Panini","44 E 8th St  ","New York","NY","10003","1","0","0","0","0","0","12.68","0.00","0.00","0.00","12.68","1.13","0.00","0.00","0.00","0.00","1.13","0.00","0.00","0.00","0.00","-1.90","-1.27","0.00","0.00","-0.72","0.00","0.00","0.00","0.00","9.92"
"2025-10-03","Month End","AgAAAAGZqHD4gAAAAZmeJECAAAABmZ4kQIA5Tw0cbntCDKQQBYI35p_P",,"AQAAAAAAKlA5AAABmahw-IAAAAGZniRAgAIAAAGZniRAgA","2773049",,"The Panini Project (1st Avenue)","937 1st Avenue  ","New York","NY","10022","2","0","0","0","0","0","55.93","0.00","0.00","0.00","55.93","4.08","0.00","0.00","0.00","0.00","4.08","0.00","0.00","0.00","0.00","-8.39","-5.60","0.00","0.00","-2.12","-10.00","0.00","0.00","0.00","33.90"
"2025-10-03","Month End","AgAAAAGZqHD4gAAAAZmeJECAAAABmZ4kQIBJjj46mZVJ9ZSQQoNKsq-5",,"AQAAAAAAMl0-AAABmahw-IAAAAGZniRAgAIAAAGZniRAgA","3300670","W. 14th street","Strictly Vegetarian Sandwiches","244 W 14th St  ","New York","NY","10011","1","0","0","0","0","0","4.58","0.00","0.00","0.00","4.58","0.41","0.00","0.00","0.00","0.00","0.41","0.00","0.00","0.00","0.00","-0.69","-0.46","0.00","0.00","-0.45","0.00","0.00","0.00","0.00","3.39"
"2025-09-26","ACH","AQAAAAGZhGR0gAAAAZl6F7yAAAABmXTxYICreW7I4rxLErkj_O2hTPJ3","25092624O2hTPJ3","AQAAAAAAgr-IAAABmYRkdIAAAAGZehe8gAEAAAGZdPFggA","8568712",,"The Village Smoothie Spot","1175 2nd Ave  ","New York","NY","10065","1","0","0","0","0","0","13.99","0.00","0.00","0.00","13.99","1.24","0.00","0.00","0.00","0.00","1.24","0.00","0.00","0.00","0.00","-2.10","-1.40","0.00","0.00","-0.76","0.00","0.00","0.00","0.00","10.97"
"2025-10-03","Month End","AgAAAAGZqHD4gAAAAZmeJECAAAABmZ4kQICjv-YHwLNNmKU9S9BEM0Ag",,"AQAAAAAAIEvIAAABmahw-IAAAAGZniRAgAIAAAGZniRAgA","2116552",,"The Burger Trilogy","5155 3rd St  ","San Francisco","CA","94124","2","0","0","1","0","0","41.05","0.00","-7.18","0.00","33.87","3.02","0.00","-0.61","0.00","0.00","2.41","0.00","0.00","0.00","0.00","-6.16","-4.11","0.00","0.00","-1.77","-6.00","0.00","0.00","0.00","18.24"
"2025-10-03","Month End","AgAAAAGZqHD4gAAAAZmeJECAAAABmZ4kQIDS-TJ5DsdBdYjk9LjR5sBZ",,"AQAAAAAAHgWCAAABmahw-IAAAAGZniRAgAIAAAGZniRAgA","1967490",,"The Omelette Farm","589 1st Avenue ","New York","NY","10016","10","0","0","0","0","1","174.27","0.00","0.00","0.00","174.27","12.36","0.00","0.00","0.00","0.00","12.36","0.00","0.00","0.00","0.00","-26.16","-17.45","0.00","0.00","-7.63","-35.00","0.00","13.06","0.00","113.45"
