"payout_date","payout_type","store_name","street_address","grubhub_store_id","store_number","distribution_id","short_distribution_id","deposit_id","order_number","transaction_date","transaction_time_local","transaction_type","fulfillment_type","gh_plus_customer","subtotal","subtotal_sales_tax","subtotal_sales_tax_exemption","self_delivery_charge","self_delivery_charge_tax","self_delivery_charge_tax_exemption","merchant_service_fee","merchant_service_fee_tax","merchant_service_fee_tax_exemption","merchant_flexible_fee_bag_fee","merchant_flexible_fee_bag_fee_tax","merchant_flexible_fee_bag_fee_tax_exemption","merchant_flexible_fee_pif_fee","merchant_flexible_fee_pif_fee_tax","merchant_flexible_fee_pif_fee_tax_exemption","tip","merchant_total","commission","delivery_commission","gh_plus_commission","processing_fee","withheld_tax","withheld_tax_exemption","merchant_funded_promotion","merchant_funded_loyalty","merchant_net_total","transaction_id"
"2025-10-03","Month End","Smoothie and Dessert Bar","755 9th Ave  #1C","2642274",,"AgAAAAGZqHD4gAAAAZmeJECAAAABmZ4kQICvZWG14qpA1aLbKlbWqML5",,"AQAAAAAAKFFiAAABmahw-IAAAAGZniRAgAIAAAGZniRAgA","585331214036662","2025-09-29","10:01:00 PM","Prepaid Order","Grubhub Delivery","GH+","26.38","1.90","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","28.28","-3.96","-2.64","0.00","-1.01","0.00","0.00","-5.00","0.00","15.67","BwEAAAAAAChRYiS0pFCdnRHwpFFrl6WQE7I"
"2025-10-03","Month End","Village Breakfast Snob","59 4th Ave ","1946629",,"AgAAAAGZqHD4gAAAAZmeJECAAAABmZ4kQID-wKda5F5PVpdhukfV9gyo",,"AQAAAAAAHbQFAAABmahw-IAAAAGZniRAgAIAAAGZniRAgA","880831190987583","2025-09-28","01:34:00 PM","Prepaid Order","Grubhub Delivery","GH+","31.96","2.84","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","34.80","-4.79","-3.20","0.00","-1.36","0.00","0.00","0.00","0.00","25.45","BwEAAAAAAB20BbOwXkCcjBHwnkEHajN1yIg"
"2025-09-26","ACH","Luigi's Pasta Ristorante","329 Union St  ","9832880","205 22nd Ave N","AQAAAAGZhGR0gAAAAZl6F7yAAAABmXTxYICJOE2JN3tKgLhmSWQR7M_S","25092624WQR7M_S","AQAAAAAAlgmwAAABmYRkdIAAAAGZehe8gAEAAAGZdPFggA","360431117896232","2025-09-20","07:46:00 PM","Prepaid Order","Grubhub Delivery","GH+","40.26","3.26","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","43.52","-6.04","-4.03","0.00","-1.47","0.00","0.00","-5.00","0.00","26.98","BwEAAAAAAJYJsOmsnEaWfBHwnEdzaOtnku4"
"2025-10-03","Month End","Chicken Sandwich Loft","1001 Thompson Pl  ","7325432","Basilico Pizza - 1001 Thompson Pl","AgAAAAGZqHD4gAAAAZmeJECAAAABmZ4kQICJ5npW851ApqkHhf1lQqX3",,"AQAAAAAAb8b4AAABmahw-IAAAAGZniRAgAIAAAGZniRAgA","653530887297676","2025-08-28","12:47:51 AM","Prepaid Order","Self Delivery","GH+","22.38","1.69","0.00","4.99","0.46","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2.50","32.02","-4.11","0.00","0.00","-1.12","0.00","0.00","-5.00","0.00","21.79","BwEAAAAAAG_G-HStPJCDzRHwvJGnk65l3Og"
"2025-10-03","Month End","Chicken Tenders Bar","122 E 57th St ","2534310",,"AgAAAAGZqHD4gAAAAZmeJECAAAABmZ4kQIBbae9YST9F9JnonyjJgDqE",,"AQAAAAAAJqumAAABmahw-IAAAAGZniRAgAIAAAGZniRAgA","552631142083639","2025-09-23","02:03:00 PM","Prepaid Order","Grubhub Delivery","GH+","17.99","1.33","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","19.32","-2.70","-1.80","0.00","-0.80","0.00","0.00","-3.00","0.00","11.02","BwEAAAAAACarpsyTL4CYoRHwr4HzoCbb9eQ"
"2025-09-26","ACH","Manchester Pancake Co.","128 E 4th St  ","8570120",,"AQAAAAGZhGR0gAAAAZl6F7yAAAABmXTxYIBbaNzLrfxL_7Ln2cgsbw-h","25092624cgsbw-h","AQAAAAAAgsUIAAABmYRkdIAAAAGZehe8gAEAAAGZdPFggA","028331112731736","2025-09-20","10:05:00 AM","Prepaid Order","Grubhub Delivery","GH+","24.46","1.73","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","26.19","-3.67","-2.45","0.00","-0.95","0.00","0.00","-5.00","0.00","14.12","BwEAAAAAAILFCGrw6vCWJxHwqvGrGuqd5Zw"
"2025-09-26","ACH","Jay's Breakfast Bar","937 1st Ave.  ","4510336","937 1st Avenue","AQAAAAGZhGR0gAAAAZl6F7yAAAABmXTxYICOXlkbcvBPVZVFTpbo3Fyg","25092624pbo3Fyg","AQAAAAAARNKAAAABmYRkdIAAAAGZehe8gAEAAAGZdPFggA","846431096394651","2025-09-17","09:23:00 PM","Prepaid Order","Grubhub Delivery","non GH+","24.77","1.93","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","26.70","-3.72","-2.48","0.00","-1.02","0.00","0.00","-3.00","0.00","16.48","BwEAAAAAAETSgA1OGLCUKBHwmLHnEgvQwM8"
"2025-10-03","Month End","CJ's Breakfast Sandwich","596 3rd Ave  ","6891024","Caffe Venice - 596 3rd Ave","AgAAAAGZqHD4gAAAAZmeJECAAAABmZ4kQICy8ATLcnNPEZJx06DjCuU5",,"AQAAAAAAaSYQAAABmahw-IAAAAGZniRAgAIAAAGZniRAgA","977431153596499","2025-09-24","10:20:00 AM","Prepaid Order","Grubhub Delivery","GH+","8.49","0.75","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","9.24","-1.27","-0.85","0.00","-0.58","0.00","0.00","0.00","0.00","6.54","BwEAAAAAAGkmEKle7GKZTBHwrGPXWuaQlhs"
"2025-10-03","Month End","Famous Gyro Bar","244 W 14th St ","2391353",,"AgAAAAGZqHD4gAAAAZmeJECAAAABmZ4kQIDyFVztXJFPTYy8A895iN9P",,"AQAAAAAAJH05AAABmahw-IAAAAGZniRAgAIAAAGZniRAgA","063131158627378","2025-09-24","12:15:00 PM","Prepaid Order","Grubhub Delivery","GH+","16.79","1.05","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","17.84","-2.52","-1.68","0.00","-0.69","0.00","0.00","-5.00","0.00","7.95","BwEAAAAAACR9Oe0L6LCZQRHwqLHL4_4l4dE"
"2025-09-26","ACH","Wraps On Tap","77 Dunsbach Rd  ","11801720","Dunsbach Rd","AQAAAAGZhGR0gAAAAZl6F7yAAAABmXTxYIA9oOTQFslPPIxpyYbgqxhb","25092624Ybgqxhb","AQAAAAAAtBR4AAABmYRkdIAAAAGZehe8gAEAAAGZdPFggA","540431121634643","2025-09-21","07:15:00 PM","Prepaid Order","Grubhub Delivery","GH+","16.08","0.78","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","16.86","-2.41","-1.61","0.00","-0.66","0.00","0.00","-5.00","0.00","7.18","BwEAAAAAALQUeB_3IsCXOxHwosG92qEnvUs"
"2025-10-03","Month End","Jewel's Breakfast Joint","937 1st Ave.  ","3310488","1st Avenue","AgAAAAGZqHD4gAAAAZmeJECAAAABmZ4kQIBR_qOkW2dOqoDxEmKMf_HW",,"AQAAAAAAMoOYAAABmahw-IAAAAGZniRAgAIAAAGZniRAgA","433231216928038","2025-09-30","10:16:32 AM","Order Adjustment","Grubhub Delivery","GH+","-4.89","-0.43","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-5.32","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-5.32","CQMAAAAAADKDmJC9zuCdwhHwjuEdHczqjT0AAAAB"
"2025-10-03","Month End","Olivia's Breakfast Cafe","128 E 4th St ","2485324",,"AgAAAAGZqHD4gAAAAZmeJECAAAABmZ4kQICjt6tfILBAj6mCyJXpd0hT",,"AQAAAAAAJexMAAABmahw-IAAAAGZniRAgAIAAAGZniRAgA","649531170584778","2025-09-26","07:20:00 AM","Prepaid Order","Grubhub Delivery","GH+","18.28","1.18","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","19.46","-2.74","-1.83","0.00","-0.74","0.00","0.00","-5.00","0.00","9.15","BwEAAAAAACXsTALq2ESaxxHwmEVlRe1xP4c"
"2025-10-03","Month End","Smokin' Burger Grille","596 3rd Ave  ","6891048","Caffe Venice - 596 3rd Ave","AgAAAAGZqHD4gAAAAZmeJECAAAABmZ4kQIDqPZtqbrZB15K6boTlGu16",,"AQAAAAAAaSYoAAABmahw-IAAAAGZniRAgAIAAAGZniRAgA","156031217108660","2025-09-30","07:14:00 PM","Prepaid Order","Grubhub Delivery","GH+","15.58","1.12","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","16.70","-2.34","-1.56","0.00","-0.72","0.00","0.00","-3.00","0.00","9.08","BwEAAAAAAGkmKD9bBOCeTxHwhOFXwQqxFvU"
"2025-10-03","Month End","Manchester Pancake Co.","128 E 4th St  ","8570120",,"AgAAAAGZqHD4gAAAAZmeJECAAAABmZ4kQIBbaNzLrfxL_7Ln2cgsbw-h",,"AQAAAAAAgsUIAAABmahw-IAAAAGZniRAgAIAAAGZniRAgA","967031192168540","2025-09-28","07:13:00 AM","Prepaid Order","Grubhub Delivery","GH+","41.26","3.22","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","44.48","-6.19","-4.13","0.00","-1.50","0.00","0.00","-5.00","0.00","27.66","BwEAAAAAAILFCIe1qVCcWBHwqVE_dOyyRf8"
"2025-09-26","ACH","Luigi's Pasta Ristorante","415 E Windmill Ln  ","11798104","E Windmill Ln","AQAAAAGZhGR0gAAAAZl6F7yAAAABmXTxYIC7fiwNwnlP8oOah_muH66f","25092624_muH66f","AQAAAAAAtAZYAAABmYRkdIAAAAGZehe8gAEAAAGZdPFggA","116331100433277","2025-09-19","02:39:00 PM","Prepaid Order","Grubhub Delivery","GH+","22.99","1.51","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","24.50","-3.45","-2.30","0.00","-0.89","-1.51","0.00","-5.00","0.00","11.35","BwEAAAAAALQGWKWkNjCVmhHwtjGrmpUJzas"
"2025-09-26","ACH","Luigi's Pasta Ristorante","300 8th Ave  ","10938064","8th Ave","AQAAAAGZhGR0gAAAAZl6F7yAAAABmXTxYICSK2FEKjRLg4SYpWnfgqEE","25092624WnfgqEE","AQAAAAAApubQAAABmYRkdIAAAAGZehe8gAEAAAGZdPFggA","011731084609692","2025-09-17","07:17:00 PM","Prepaid Order","Grubhub Delivery","GH+","20.98","1.86","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","22.84","-3.15","-2.10","0.00","-1.00","0.00","0.00","0.00","0.00","16.59","BwEAAAAAAKbm0GspEFCUFhHwkFEzcMivBnM"
"2025-09-26","ACH","Fried Rice Fanatic","400 W Indian School Rd  ","3310118","W Indian School Rd","AQAAAAGZhGR0gAAAAZl6F7yAAAABmXTxYICORIRukSxJ8KU4s8Ii6T9J","250926248Ii6T9J","AQAAAAAAMoImAAABmYRkdIAAAAGZehe8gAEAAAGZdPFggA","295931114840130","2025-09-20","12:45:00 PM","Prepaid Order","Grubhub Delivery","GH+","16.09","1.19","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","17.28","-2.41","-1.61","0.00","-0.74","0.00","0.00","-3.00","0.00","9.52","BwEAAAAAADKCJi1c3qCWSxHwnqHNqaKj1aI"
"2025-09-26","ACH","The Vegan Snob","488 Metropolitan Ave  ","5853472","Metropolitan Ave","AQAAAAGZhGR0gAAAAZl6F7yAAAABmXTxYIA0tmYZLBREorYUHm2e5U-p","25092624m2e5U-p","AQAAAAAAWVEgAAABmYRkdIAAAAGZehe8gAEAAAGZdPFggA","478931101544266","2025-09-19","02:35:00 AM","Prepaid Order","Grubhub Delivery","non GH+","48.05","4.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","52.05","-7.21","-4.81","0.00","-1.80","0.00","0.00","-3.00","0.00","35.23","BwEAAAAAAFlRIBC6JDCVHRHwpDE13vehLU0"
"2025-09-26","ACH","Luigi's Pasta Ristorante","300 8th Ave  ","10938064","8th Ave","AQAAAAGZhGR0gAAAAZl6F7yAAAABmXTxYICSK2FEKjRLg4SYpWnfgqEE","25092624WnfgqEE","AQAAAAAApubQAAABmYRkdIAAAAGZehe8gAEAAAGZdPFggA","256631102717268","2025-09-19","05:48:00 PM","Prepaid Order","Grubhub Delivery","GH+","16.79","1.49","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","18.28","-2.52","-1.68","0.00","-0.86","0.00","0.00","0.00","0.00","13.22","BwEAAAAAAKbm0AjjZhCVnRHwphEFTCH0ZbA"
"2025-09-26","ACH","The Village Smoothie Spot","240 Sullivan St  ","3309881","Sullivan St","AQAAAAGZhGR0gAAAAZl6F7yAAAABmXTxYICABV8aOeNCVrMyGd2hJzRD","25092624d2hJzRD","AQAAAAAAMoE5AAABmYRkdIAAAAGZehe8gAEAAAGZdPFggA","545431075638086","2025-09-16","05:48:00 PM","Prepaid Order","Grubhub Delivery","non GH+","15.98","1.15","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","17.13","-2.40","-1.60","0.00","-0.73","0.00","0.00","-3.00","0.00","9.40","BwEAAAAAADKBOejnG7CTQhHwm7EVXWNIQDM"
"2025-10-03","Month End","Olivia's Breakfast Cafe","128 E 4th St ","2485324",,"AgAAAAGZqHD4gAAAAZmeJECAAAABmZ4kQICjt6tfILBAj6mCyJXpd0hT",,"AQAAAAAAJexMAAABmahw-IAAAAGZniRAgAIAAAGZniRAgA","245331161619697","2025-09-25","10:59:00 AM","Prepaid Order","Grubhub Delivery","GH+","16.08","0.98","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","17.06","-2.41","-1.61","0.00","-0.67","0.00","0.00","-5.00","0.00","7.37","BwEAAAAAACXsTOTzweCaGxHwgeGFUJ2JRyE"
"2025-10-03","Month End","Bain's Burger Bar","450 9th Ave  ","3310547","Ave #35st","AgAAAAGZqHD4gAAAAZmeJECAAAABmZ4kQIC3SQ851MlOxI7ygcxH6t8o",,"AQAAAAAAMoPTAAABmahw-IAAAAGZniRAgAIAAAGZniRAgA","954130987857264","2025-09-06","11:33:00 PM","Prepaid Order","Grubhub Delivery","GH+","16.97","1.06","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","18.03","-2.55","-1.70","0.00","-0.70","0.00","0.00","-5.00","0.00","8.08","BwEAAAAAADKD0w0eGnCLlRHwmnGx_QH8jls"
"2025-10-03","Month End","Bain's Burger Bar","450 9th Ave  ","3310547","Ave #35st","AgAAAAGZqHD4gAAAAZmeJECAAAABmZ4kQIC3SQ851MlOxI7ygcxH6t8o",,"AQAAAAAAMoPTAAABmahw-IAAAAGZniRAgAIAAAGZniRAgA","660330335530937","2025-07-04","09:51:00 AM","Prepaid Order","Grubhub Delivery","GH+","19.99","1.33","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","21.32","-1.00","-3.00","0.00","-0.80","0.00","0.00","-5.00","0.00","11.52","BwEAAAAAADKD0_1_snBY2BHwsnHVOJMhMOY"
"2025-10-03","Month End","Olivia's Breakfast Cafe","128 E 4th St ","2485324",,"AgAAAAGZqHD4gAAAAZmeJECAAAABmZ4kQICjt6tfILBAj6mCyJXpd0hT",,"AQAAAAAAJexMAAABmahw-IAAAAGZniRAgAIAAAGZniRAgA","805831211901750","2025-09-30","08:08:00 AM","Prepaid Order","Grubhub Delivery","GH+","18.28","1.18","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","19.46","-2.74","-1.83","0.00","-0.74","0.00","0.00","-5.00","0.00","9.15","BwEAAAAAACXsTCV-7gCd8RHwrgG7xsC2Z-M"
"2025-10-03","Month End","Jewel's Breakfast Joint","3360 Broadway  ","3312216","Broadway","AgAAAAGZqHD4gAAAAZmeJECAAAABmZ4kQIAgP0LqIKtIBqwNSZW5O36w",,"AQAAAAAAMopYAAABmahw-IAAAAGZniRAgAIAAAGZniRAgA","838731190017814","2025-09-28","11:42:00 AM","Prepaid Order","Grubhub Delivery","GH+","26.56","2.09","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","28.65","-3.98","-2.66","0.00","-1.08","0.00","0.00","-3.00","0.00","17.93","BwEAAAAAADKKWNIVsMCcfBHwsMF5rDwvsuc"
"2025-10-03","Month End","Farmer Girl Salad","217 1st Avenue ","2626075",,"AgAAAAGZqHD4gAAAAZmeJECAAAABmZ4kQIDK1cbYUsJCRqcss5KtfjWL",,"AQAAAAAAKBIbAAABmahw-IAAAAGZniRAgAIAAAGZniRAgA","000931200272951","2025-09-29","08:12:00 PM","Prepaid Order","Grubhub Delivery","non GH+","99.92","8.43","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","108.35","-14.99","-9.99","0.00","-3.45","0.00","0.00","-5.00","0.00","74.92","BwEAAAAAACgSG6qff8CdixHwv8F9vRI60dU"
"2025-10-03","Month End","Jewel's Breakfast Joint","34-02 30th St  ","3326210","30th St","AgAAAAGZqHD4gAAAAZmeJECAAAABmZ4kQIDMl8fBnRdJga4VvA1niwMq",,"AQAAAAAAMsECAAABmahw-IAAAAGZniRAgAIAAAGZniRAgA","943231172823524","2025-09-26","11:30:00 AM","Prepaid Order","Grubhub Delivery","non GH+","10.89","0.44","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","11.33","-1.63","-1.09","0.00","-0.65","0.00","0.00","0.00","0.00","7.96","BwEAAAAAADLBAqlKf0Ca5xHwv0H3yRBLt-g"
"2025-10-03","Month End","Holy Grail Omelettes","154 7th Ave  ","3301276","7th Ave","AgAAAAGZqHD4gAAAAZmeJECAAAABmZ4kQIABxEVQj9xCrbGL6PUkyWn4",,"AQAAAAAAMl-cAAABmahw-IAAAAGZniRAgAIAAAGZniRAgA","534631172490624","2025-09-26","02:06:00 AM","Prepaid Order","Grubhub Delivery","GH+","11.47","1.02","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","12.49","-1.72","-1.15","0.00","-0.68","0.00","0.00","0.00","0.00","8.94","BwEAAAAAADJfnEQIlqCamhHwlqFlRe1xP4c"
"2025-09-26","ACH","Jewel's Breakfast Joint","3360 Broadway  ","3312216","Broadway","AQAAAAGZhGR0gAAAAZl6F7yAAAABmXTxYIAgP0LqIKtIBqwNSZW5O36w","25092624ZW5O36w","AQAAAAAAMopYAAABmYRkdIAAAAGZehe8gAEAAAGZdPFggA","110831115894977","2025-09-20","01:20:00 PM","Prepaid Order","Grubhub Delivery","GH+","16.76","1.22","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","17.98","-2.51","-1.68","0.00","-0.76","0.00","0.00","-3.00","0.00","10.03","BwEAAAAAADKKWMRsP-CWPxHwv-ENis7koBg"
"2025-10-03","Month End","Top Notch Sandwiches","3907 Lee Hwy  ","9815016","3907 Lee Hwy","AgAAAAGZqHD4gAAAAZmeJECAAAABmZ4kQIBXsalFM_pOFqNDTCdr-XtN",,"AQAAAAAAlcPoAAABmahw-IAAAAGZniRAgAIAAAGZniRAgA","367131185632696","2025-09-27","01:52:00 PM","Prepaid Order","Grubhub Delivery","GH+","20.37","1.04","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","21.41","-3.06","-2.04","0.00","-0.86","0.00","0.00","-3.00","0.00","12.45","BwEAAAAAAJXD6CjxSxCbxRHwixEzCPtKV8o"
"2025-10-03","Month End","Jay's Breakfast Bar","937 1st Ave.  ","4510336","937 1st Avenue","AgAAAAGZqHD4gAAAAZmeJECAAAABmZ4kQICOXlkbcvBPVZVFTpbo3Fyg",,"AQAAAAAARNKAAAABmahw-IAAAAGZniRAgAIAAAGZniRAgA","729731167535258","2025-09-25","11:20:00 AM","Prepaid Order","Grubhub Delivery","non GH+","15.58","1.38","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","16.96","-2.34","-1.56","0.00","-0.82","0.00","0.00","0.00","0.00","12.24","BwEAAAAAAETSgOZKtHCaHRHwtHEHTzmmrY0"
"2025-10-03","Month End","Philadelphia Cheesy Cheesesteak","59 4th Ave  ","3309991","4th Ave","AgAAAAGZqHD4gAAAAZmeJECAAAABmZ4kQIDigv1_m2ZCo4_Z4UIeZsAa",,"AQAAAAAAMoGnAAABmahw-IAAAAGZniRAgAIAAAGZniRAgA","360431163494980","2025-09-24","10:30:00 PM","Prepaid Order","Grubhub Delivery","GH+","20.99","1.60","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","22.59","-3.15","-2.10","0.00","-0.90","0.00","0.00","-3.00","0.00","13.44","BwEAAAAAADKBp2MeC-CZsRHwi-G1xWGz2YY"
"2025-10-03","Month End","Charlie's Calzone Co (Bergen Turnpike)","4410 Bergen Turnpike  ","2789205",,"AgAAAAGZqHD4gAAAAZmeJECAAAABmZ4kQIAgsOV_fKxGpqNVjpGFWXjd",,"AQAAAAAAKo9VAAABmahw-IAAAAGZniRAgAIAAAGZniRAgA","165131206473813","2025-09-29","06:24:00 PM","Prepaid Order","Grubhub Delivery","GH+","21.18","1.07","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","22.25","-3.18","-2.12","0.00","-0.83","0.00","0.00","-5.00","0.00","11.12","BwEAAAAAACqPVcd66NCdeRHwqNGRFH_WxI4"
"2025-09-26","ACH","Jim's House of Hoagies","1 Kedron Ave  ","5037608","1 Kedron Ave Unit 4","AQAAAAGZhGR0gAAAAZl6F7yAAAABmXTxYIBtzYt3rytPTIj-89WRdJeQ","250926249WRdJeQ","AQAAAAAATN4oAAABmYRkdIAAAAGZehe8gAEAAAGZdPFggA","060231079648241","2025-09-16","08:14:00 PM","Prepaid Order","Grubhub Delivery","GH+","25.38","1.22","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","26.60","-3.81","-2.54","0.00","-0.96","-1.22","0.00","-5.00","0.00","13.07","BwEAAAAAAEzeKEVq0tCTVBHwktFzvuX2j5w"
"2025-09-26","ACH","Local Breakfast Spot","755 9th Ave  #1B","2644602",,"AQAAAAGZhGR0gAAAAZl6F7yAAAABmXTxYIBtIBKYwStMQIk71EOQwYGt","25092624EOQwYGt","AQAAAAAAKFp6AAABmYRkdIAAAAGZehe8gAEAAAGZdPFggA","585231072972268","2025-09-16","09:29:00 AM","Prepaid Order","Grubhub Delivery","GH+","9.07","0.54","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","9.61","-1.36","-0.91","0.00","-0.50","0.00","0.00","-3.00","0.00","3.84","BwEAAAAAAChaeo62efCS_RHwufFtW3m3ApM"
"2025-09-26","ACH","The Dessert Dream","245 E Houston St  ","9819560","245 E Houston St","AQAAAAGZhGR0gAAAAZl6F7yAAAABmXTxYIDS250MXupC1ZkAkGOcbrg9","25092624GOcbrg9","AQAAAAAAldWoAAABmYRkdIAAAAGZehe8gAEAAAGZdPFggA","339631086405068","2025-09-17","01:41:00 AM","Prepaid Order","Grubhub Delivery","GH+","18.18","1.17","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","19.35","-2.73","-1.82","0.00","-0.74","0.00","0.00","-5.00","0.00","9.06","BwEAAAAAAJXVqAVpBGCThBHwhGERHdzAdRQ"
"2025-09-26","ACH","Luca's Chicken Wings","2909 Queens Plaza N  ","6157016","2909A Queens Plaza North","AQAAAAGZhGR0gAAAAZl6F7yAAAABmXTxYICjBEdS82xFqqpS16TXohBO","250926246TXohBO","AQAAAAAAXfLYAAABmYRkdIAAAAGZehe8gAEAAAGZdPFggA","252631106804630","2025-09-18","10:37:00 PM","Prepaid Order","Grubhub Delivery","non GH+","14.69","1.30","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","15.99","-2.20","-1.47","0.00","-0.79","0.00","0.00","0.00","0.00","11.53","BwEAAAAAAF3y2I7gFuCU_hHwluEz6DE7ad8"
"2025-09-26","ACH","Casa De Quesadilla","1424 Lexington Ave  ","3312267","Lexington Ave","AQAAAAGZhGR0gAAAAZl6F7yAAAABmXTxYIB_HoiwVTpFN4NPVyBULAIa","25092624yBULAIa","AQAAAAAAMoqLAAABmYRkdIAAAAGZehe8gAEAAAGZdPFggA","630231119661004","2025-09-20","05:25:00 PM","Prepaid Order","Grubhub Delivery","GH+","17.77","0.87","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","18.64","-2.67","-1.78","0.00","-0.62","0.00","0.00","-8.00","0.00","5.57","BwEAAAAAADKKiyLkR8KWYxHwh8PNqaKj1aI"
"2025-09-26","ACH","High Life Breakfast Sandwiches","612 11th Ave  ","6891016","Sunrise Market Place - 612 11th Ave","AQAAAAGZhGR0gAAAAZl6F7yAAAABmXTxYIDyWfkJxJhA6qyy-M7N95fy","25092624M7N95fy","AQAAAAAAaSYIAAABmYRkdIAAAAGZehe8gAEAAAGZdPFggA","708131082058373","2025-09-17","11:16:00 AM","Prepaid Order","Grubhub Delivery","GH+","15.98","0.98","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","16.96","-2.40","-1.60","0.00","-0.66","0.00","0.00","-5.00","0.00","7.30","BwEAAAAAAGkmCKh6OFCT0xHwuFF3gtOJVLo"
"2025-10-03","Month End","Beeman's Burger Bar","93 Avenue A  ","9822616","Avenue A","AgAAAAGZqHD4gAAAAZmeJECAAAABmZ4kQIBYyZZG47FE55IUuhDAtPLJ",,"AQAAAAAAleGYAAABmahw-IAAAAGZniRAgAIAAAGZniRAgA","418531171036793","2025-09-26","11:11:00 AM","Prepaid Order","Grubhub Delivery","non GH+","17.45","1.11","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","18.56","-2.62","-1.75","0.00","-0.71","0.00","0.00","-5.00","0.00","8.48","BwEAAAAAAJXhmLQxW8Ca5BHwm8Gf6VWbnuw"
