"order_channel","order_number","order_date","order_time_local","day_of_week","hour_of_day","order_time_zone","grubhub_store_id","store_number","store_name","street_address","city","state","postal_code","store_type","order_type","scheduled_or_asap_order","fulfillment_type","cash_order","customer_type","gh_plus_customer","order_subtotal_before_adjustments","order_subtotal_adjustments","order_subtotal","order_self_delivery_charge","order_merchant_fees","order_sales_tax","order_tip","order_total","order_commission","order_delivery_commission","order_gh_plus_commission","order_processing_fee","order_withheld_sales_tax","order_merchant_funded_promotion_and_loyalty","order_merchant_total","order_time_to_expected_ready_time_minutes","order_time_to_actually_ready_time_minutes","order_time_to_driver_arrived_time_minutes","order_time_to_driver_departed_time_minutes","order_time_to_dropoff_start_time_minutes","ghd_driver_wait_time","order_on_time","overall_rating_value","review_text"
"Marketplace","736231252199147","2025-10-04","06:27:21 AM","Saturday","6 AM","America/New_York","3310093","1st Avenue","Fiona's French Toast","589 1st Ave.  ","New York","NY","10016","Corporate","Standard Order","ASAP","Grubhub Delivery","No","New","GH+","36.97","0.00","36.97","0.00","0.00","2.66","0.00","39.63","-5.55","-3.70","0.00","-1.30","0.00","-7.00","22.08","20","15","7","15","32","0","On-time",,
"Marketplace","645031177552818","2025-09-26","07:21:06 AM","Friday","7 AM","America/New_York","3312266","1st Avenue","The Smoothie Squeeze","937 1st Ave.  ","New York","NY","10022","Corporate","Standard Order","ASAP","Grubhub Delivery","No","Returning","GH+","26.38","0.00","26.38","0.00","0.00","2.08","0.00","28.46","-3.96","-2.64","0.00","-1.08","0.00","-3.00","17.78","20","14","21","23","26","3","Early",,
"Marketplace","948931133862416","2025-09-22","12:48:07 PM","Monday","12 PM","America/New_York","2773049",,"The Panini Project (1st Avenue)","937 1st Avenue  ","New York","NY","10022","Corporate","Standard Order","ASAP","Grubhub Delivery","No","Returning","GH+","15.99","0.00","15.99","0.00","0.00","0.98","0.00","16.97","-2.40","-1.60","0.00","-0.67","0.00","-5.00","7.30","14","10","3","10","15","0","On-time",,
"Marketplace","367131249631692","2025-10-03","09:38:50 AM","Friday","9 AM","America/Phoenix","10372072","E Speedway","Breakfast Burrito Joint","4352 E Speedway Blvd  ","Tucson","AZ","85712","Corporate","Standard Order","ASAP","Grubhub Delivery","No","Loyal","GH+","24.48","0.00","24.48","0.00","0.00","1.69","0.00","26.17","-3.67","-2.45","0.00","-0.95","0.00","-5.00","14.10","15","9","6","11","28","0","Early",,
"Marketplace","809231240548330","2025-10-02","07:18:47 PM","Thursday","7 PM","America/Phoenix","3309753","W Camelback Rd #103","Noodle And Rice Bar","3446 W Camelback Rd  ","Phoenix","AZ","85017","Corporate","Standard Order","ASAP","Grubhub Delivery","No","Loyal","GH+","14.68","0.00","14.68","0.00","0.00","1.00","0.00","15.68","-2.20","-1.47","0.00","-0.69","0.00","-3.00","8.32","20","20","10","14","25","0","On-time",,
"Marketplace","377631249692575","2025-10-03","05:34:35 PM","Friday","5 PM","America/New_York","2796228",,"Healthy Salad Bar ","228 George St  ","New Brunswick","NJ","08901","Corporate","Standard Order","ASAP","Grubhub Delivery","No","Loyal","GH+","19.99","0.00","19.99","0.00","0.00","0.99","0.00","20.98","-3.00","-2.00","0.00","-0.79","0.00","-5.00","10.19","11","8","18","19","71","1","On-time",,
"Marketplace","014331131325862","2025-09-22","02:45:01 PM","Monday","2 PM","America/Phoenix","3309662","W Peoria Ave #116","Nakamura Ramen House","8520 W Peoria Ave  ","Peoria","AZ","85345","Corporate","Standard Order","ASAP","Grubhub Delivery","No","New","GH+","23.78","0.00","23.78","0.00","0.00","1.93","0.00","25.71","-3.57","-2.38","0.00","-0.99","0.00","-3.00","15.77","20",,"20","20","46","0","On-time",,
"Marketplace","649531170581274","2025-09-26","03:26:28 AM","Friday","3 AM","America/New_York","3310559","Bedford Ave","Casa Pasta Ristorante","265 Bedford Ave  ","Brooklyn","NY","11211","Corporate","Standard Order","ASAP","Grubhub Delivery","No","Returning","GH+","21.79","0.00","21.79","0.00","0.00","1.67","0.00","23.46","-3.27","-2.18","0.00","-0.92","0.00","-3.00","14.09",,,,,,,"Unable to Determine",,
"Marketplace","317531192334416","2025-09-27","09:30:55 PM","Saturday","9 PM","America/Los_Angeles","10363712","Polk St","Jolie's Mediterranean Kitchen","1338 Polk St  ","San Francisco","CA","94109","Corporate","Standard Order","ASAP","Grubhub Delivery","No","New","non GH+","34.99","0.00","34.99","0.00","0.00","2.59","0.00","37.58","-5.25","-3.50","0.00","-1.29","0.00","-5.00","22.54","20","18","17","20","28","0","On-time",,
"Marketplace","009031149075771","2025-09-23","12:39:34 PM","Tuesday","12 PM","America/New_York","1967490",,"The Omelette Farm","589 1st Avenue ","New York","NY","10016","Corporate","Standard Order","ASAP","Grubhub Delivery","No","Loyal","GH+","23.98","0.00","23.98","0.00","0.00","1.69","0.00","25.67","-3.60","-2.40","0.00","-0.93","0.00","-5.00","13.74","6","7","6","9","20","3","On-time",,
"Marketplace","054931146351705","2025-09-23","11:15:54 AM","Tuesday","11 AM","America/New_York","1967490",,"The Omelette Farm","589 1st Avenue ","New York","NY","10016","Corporate","Standard Order","ASAP","Grubhub Delivery","No","Returning","non GH+","15.15","0.00","15.15","0.00","0.00","0.90","0.00","16.05","-2.27","-1.52","0.00","-0.64","0.00","-5.00","6.62","5","6","6","7","21","1","On-time",,
"Marketplace","335131161711988","2025-09-25","11:54:19 AM","Thursday","11 AM","America/New_York","2732932",,"RJ's Philly Cheesesteaks (Gold St)","257 Gold St  ","New York","NY","10075","Corporate","Standard Order","ASAP","Grubhub Delivery","No","Loyal","GH+","20.57","0.00","20.57","0.00","0.00","1.56","0.00","22.13","-3.09","-2.06","0.00","-0.88","0.00","-3.00","13.10","11",,"20","43","71","23","Late",,
"Marketplace","166731212482448","2025-09-30","10:37:04 AM","Tuesday","10 AM","America/Los_Angeles","2460412",,"Breakfast Burrito Snob","488 Post St ","San Francisco","CA","94102","Corporate","Standard Order","ASAP","Grubhub Delivery","No","New","non GH+","58.73","-5.59","53.14","0.00","0.00","4.15","0.00","57.29","-8.81","-5.87","0.00","-2.08","0.00","-5.00","35.53","15","19","16","18","36","3","On-time",,
"Marketplace","210431224352512","2025-10-01","01:52:32 PM","Wednesday","1 PM","America/New_York","9822616","Avenue A","Beeman's Burger Bar","93 Avenue A  ","New York","NY","10009","Corporate","Standard Order","ASAP","Grubhub Delivery","No","New","GH+","16.78","0.00","16.78","0.00","0.00","1.05","0.00","17.83","-2.52","-1.68","0.00","-0.69","0.00","-5.00","7.94","15","7","7","9","11","0","Early",,
"Marketplace","068131254335483","2025-10-03","11:26:17 PM","Friday","11 PM","America/New_York","9824224","1st","Stella's Slammin' Burgers","937 1st Ave.  ","New York","NY","10022","Corporate","Standard Order","ASAP","Grubhub Delivery","No","New","non GH+","21.67","-21.67","0.00","0.00","0.00","0.00","0.00","0.00","-3.25","-2.17","0.00","-0.84","0.00","0.00","-6.26","15","20","12","19","29","4","On-time",,
"Marketplace","736231252192364","2025-10-03","10:12:55 PM","Friday","10 PM","America/New_York","3311345","Ave #35st","Nomad's Bagels","450 9th Ave  ","New York","NY","10018","Corporate","Standard Order","ASAP","Grubhub Delivery","No","New","GH+","7.99","0.00","7.99","0.00","0.00","0.71","0.00","8.70","-1.20","-0.80","0.00","-0.57","0.00","0.00","6.13","20","5","5","6","14","0","Early",,
"Marketplace","443831247752510","2025-10-03","02:46:57 AM","Friday","2 AM","America/New_York","3310082","E 8th St","Grandpa's Omelette Crack","44 E 8th St  ","New York","NY","10003","Corporate","Standard Order","ASAP","Grubhub Delivery","No","New","GH+","16.37","0.00","16.37","0.00","0.00","1.09","0.00","17.46","-2.46","-1.64","0.00","-0.71","0.00","-4.09","8.56","20","10","15","15","19","0","Early",,
"Marketplace","436531267968690","2025-10-04","07:53:24 PM","Saturday","7 PM","America/Phoenix","3309753","W Camelback Rd #103","Noodle And Rice Bar","3446 W Camelback Rd  ","Phoenix","AZ","85017","Corporate","Standard Order","ASAP","Grubhub Delivery","No","Loyal","GH+","14.68","0.00","14.68","0.00","0.00","1.00","0.00","15.68","-2.20","-1.47","0.00","-0.69","0.00","-3.00","8.32","20","54","7","8","26","0","On-time",,
"Marketplace","029231220175570","2025-09-30","07:15:52 PM","Tuesday","7 PM","America/Phoenix","3309753","W Camelback Rd #103","Noodle And Rice Bar","3446 W Camelback Rd  ","Phoenix","AZ","85017","Corporate","Standard Order","ASAP","Grubhub Delivery","No","Loyal","GH+","16.78","0.00","16.78","0.00","0.00","0.76","0.00","17.54","-2.52","-1.68","0.00","-0.59","0.00","-8.00","4.75","20","137","15","18","30","0","On-time",,
"Marketplace","101131172120572","2025-09-25","09:12:42 PM","Thursday","9 PM","America/New_York","3326032","30th St","NY Dessert Bar","34-02 30th St  ","Astoria","NY","11106","Corporate","Standard Order","ASAP","Grubhub Delivery","No","Loyal","GH+","16.78","0.00","16.78","0.00","0.00","0.55","0.00","17.33","-2.52","-1.68","0.00","-0.74","0.00","-3.00","9.39","20","3","4","5","17","0","Early",,
"Marketplace","063131158624497","2025-09-23","11:38:19 PM","Tuesday","11 PM","America/New_York","3312266","1st Avenue","The Smoothie Squeeze","937 1st Ave.  ","New York","NY","10022","Corporate","Standard Order","ASAP","Grubhub Delivery","No","Loyal","non GH+","11.68","0.00","11.68","0.00","0.00","1.04","0.00","12.72","-1.75","-1.17","0.00","-0.69","0.00","0.00","9.11","20","12","4","8","18","0","On-time",,
"Marketplace","145931166541019","2025-09-25","12:33:12 AM","Thursday","12 AM","America/Los_Angeles","2191911",,"Joe's Chicken and Waffles","5155 3rd Street  ","San Francisco","CA","94124","Corporate","Standard Order","ASAP","Grubhub Delivery","No","New","GH+","14.68","0.00","14.68","0.00","0.00","0.83","0.00","15.51","-2.20","-1.47","0.00","-0.62","0.00","-5.00","6.22","20",,"29","29","41","0","On-time",,
"Marketplace","156631202811024","2025-09-29","10:39:24 AM","Monday","10 AM","America/New_York","6890728","Wholesome Farms Market - 1306 Atlantic Ave","Bosscat breakfast","1306 Atlantic Ave  ","Brooklyn","NY","11216","Corporate","Standard Order","ASAP","Grubhub Delivery","No","New","GH+","16.57","0.00","16.57","0.00","0.00","1.10","0.00","17.67","-2.49","-1.66","0.00","-0.71","0.00","-4.14","8.67","20",,"9","20","26","0","On-time",,
"Marketplace","417031174932322","2025-09-26","07:52:07 PM","Friday","7 PM","America/New_York","8569936",,"Original Burger Bar","309 7th Ave  ","Brooklyn","NY","11215","Corporate","Standard Order","ASAP","Grubhub Delivery","No","New","GH+","33.56","0.00","33.56","0.00","0.00","2.54","0.00","36.10","-5.03","-3.36","0.00","-1.25","0.00","-5.00","21.46","19","76","9","23","39","4","On-time",,
"Marketplace","288131208495328","2025-09-29","10:13:09 AM","Monday","10 AM","America/New_York","5852272","Hillside Ave","NY Burrito Bar","26801 Hillside Avenue  ","Glen Oaks","NY","11004","Corporate","Standard Order","ASAP","Grubhub Delivery","No","New","GH+","15.88","0.00","15.88","0.00","0.00","1.06","0.00","16.94","-2.38","-1.59","0.00","-0.70","0.00","-3.97","8.30","27","14","50","53","60","3","Early",,
"Marketplace","959031195862391","2025-09-28","05:45:13 AM","Sunday","5 AM","America/New_York","1939835",,"Heavens Chicken Wings","589 1st Avenue ","New York","NY","10016","Corporate","Standard Order","ASAP","Grubhub Delivery","No","New","GH+","25.98","0.00","25.98","0.00","0.00","1.86","0.00","27.84","-3.90","-2.60","0.00","-1.00","0.00","-5.00","15.34","11","11","7","11","22","0","On-time",,
"Marketplace","158531230447153","2025-10-01","10:48:36 PM","Wednesday","10 PM","America/New_York","8568712",,"The Village Smoothie Spot","1175 2nd Ave  ","New York","NY","10065","Corporate","Standard Order","ASAP","Grubhub Delivery","No","New","non GH+","15.98","0.00","15.98","0.00","0.00","1.06","0.00","17.04","-2.40","-1.60","0.00","-0.70","0.00","-4.00","8.34","15","0","2","9","25","0","Early",,
"Marketplace","802131266353367","2025-10-05","02:18:28 AM","Sunday","2 AM","America/New_York","3310559","Bedford Ave","Casa Pasta Ristorante","265 Bedford Ave  ","Brooklyn","NY","11211","Corporate","Standard Order","ASAP","Grubhub Delivery","No","New","GH+","27.48","0.00","27.48","0.00","0.00","1.91","0.00","29.39","-4.12","-2.75","0.00","-1.01","0.00","-6.00","15.51","21","33","11","33","47","12","Late",,
"Marketplace","377631249673631","2025-10-03","11:45:00 AM","Friday","11 AM","America/Phoenix","3309753","W Camelback Rd #103","Noodle And Rice Bar","3446 W Camelback Rd  ","Phoenix","AZ","85017","Corporate","Standard Order","Scheduled","Grubhub Delivery","No","New","non GH+","27.97","0.00","27.97","0.00","0.00","2.41","0.00","30.38","-4.20","-2.80","0.00","-1.23","0.00","0.00","22.15",,,,,,"0","On-time",,
"Marketplace","519431259843469","2025-10-04","02:00:14 PM","Saturday","2 PM","America/New_York","3343893","2755 Broadway","Panini's On Panini's","2755 Broadway  ","New York","NY","10025","Corporate","Standard Order","ASAP","Grubhub Delivery","No","New","GH+","16.28","0.00","16.28","0.00","0.00","1.08","0.00","17.36","-2.44","-1.63","0.00","-0.71","0.00","-4.07","8.51","20","9","12","13","24","0","Early",,
"Marketplace","706731265015689","2025-10-05","01:36:22 PM","Sunday","1 PM","America/New_York","2732932",,"RJ's Philly Cheesesteaks (Gold St)","257 Gold St  ","New York","NY","10075","Corporate","Standard Order","ASAP","Grubhub Delivery","No","Loyal","GH+","26.26","0.00","26.26","0.00","0.00","2.33","0.00","28.59","-3.94","-2.63","0.00","-1.17","0.00","0.00","20.85","15","1080","12","21","35","6","Late",,
"Marketplace","593131259030394","2025-10-04","07:28:00 PM","Saturday","7 PM","America/New_York","10938192","E 149th St","The Calzone Empire","560 E 149th St  ","Bronx","NY","10455","Corporate","Standard Order","ASAP","Grubhub Delivery","No","Returning","GH+","30.15","0.00","30.15","0.00","0.00","0.97","0.00","31.12","-4.52","-3.02","0.00","-1.07","0.00","-6.00","16.51","20","119","12","25","29","5","On-time",,
"Marketplace","175031275674564","2025-10-05","08:13:07 PM","Sunday","8 PM","America/New_York","3310559","Bedford Ave","Casa Pasta Ristorante","265 Bedford Ave  ","Brooklyn","NY","11211","Corporate","Standard Order","ASAP","Grubhub Delivery","No","Returning","GH+","37.98","0.00","37.98","0.00","0.00","2.75","0.00","40.73","-5.70","-3.80","0.00","-1.33","0.00","-7.00","22.90","20","17","14","17","34","0","On-time",,
"Marketplace","730331264562582","2025-10-05","10:26:01 AM","Sunday","10 AM","America/New_York","5851928","1st Avenue","Sarah's Breakfast Bar","1741 1st Ave.  ","New York","NY","10128","Corporate","Standard Order","ASAP","Grubhub Delivery","No","New","non GH+","17.48","0.00","17.48","0.00","0.00","1.16","0.00","18.64","-2.62","-1.75","0.00","-0.74","0.00","-4.37","9.16","20","8","8","10","16","0","Early",,
"Marketplace","371631253061208","2025-10-04","05:31:31 PM","Saturday","5 PM","America/New_York","9832944","1708 Livernois Rd","The Pasta Brothers","1708 Livernois Rd  ","Troy","MI","48083","Corporate","Standard Order","ASAP","Grubhub Delivery","No","New","non GH+","25.87","0.00","25.87","0.00","0.00","1.37","0.00","27.24","-3.88","-2.59","0.00","-1.04","-1.37","-3.00","15.36","20",,"14","15","21","0","On-time","5",
"Marketplace","757431172322237","2025-09-26","12:19:02 AM","Friday","12 AM","America/New_York","3312266","1st Avenue","The Smoothie Squeeze","937 1st Ave.  ","New York","NY","10022","Corporate","Standard Order","ASAP","Grubhub Delivery","No","New","GH+","30.97","0.00","30.97","0.00","0.00","2.48","0.00","33.45","-4.65","-3.10","0.00","-1.23","0.00","-3.00","21.47","20","10","3","19","29","0","Early",,
"Marketplace","682331145219513","2025-09-23","01:54:07 AM","Tuesday","1 AM","America/New_York","3310093","1st Avenue","Fiona's French Toast","589 1st Ave.  ","New York","NY","10016","Corporate","Standard Order","ASAP","Grubhub Delivery","No","New","GH+","21.48","0.00","21.48","0.00","0.00","1.46","0.00","22.94","-3.22","-2.15","0.00","-0.85","0.00","-5.00","11.72","20","241","3","16","32","0","On-time",,
"Marketplace","888831133921562","2025-09-22","01:57:33 PM","Monday","1 PM","America/New_York","3301109","9th Ave","Molly's Chicken Wings","468 9th Ave  ","New York","NY","10018","Corporate","Standard Order","ASAP","Grubhub Delivery","No","New","non GH+","55.23","0.00","55.23","0.00","0.00","4.46","0.00","59.69","-8.28","-5.52","0.00","-1.97","0.00","-5.00","38.92","20","31","6","30","40","10","Late",,
"Marketplace","798531189187374","2025-09-26","09:38:29 PM","Friday","9 PM","America/Phoenix","3309662","W Peoria Ave #116","Nakamura Ramen House","8520 W Peoria Ave  ","Peoria","AZ","85345","Corporate","Standard Order","ASAP","Grubhub Delivery","No","Loyal","GH+","21.68","0.00","21.68","0.00","0.00","2.02","0.00","23.70","-3.25","-2.17","0.00","-1.02","0.00","0.00","17.26","20","29","33","34","60","1","Late",,
"Marketplace","948931143865838","2025-09-22","08:26:20 PM","Monday","8 PM","America/New_York","2796228",,"Healthy Salad Bar ","228 George St  ","New Brunswick","NJ","08901","Corporate","Standard Order","ASAP","Grubhub Delivery","No","New","GH+","19.99","0.00","19.99","0.00","0.00","0.99","0.00","20.98","-3.00","-2.00","0.00","-0.79","0.00","-5.00","10.19","13","29","21","29","48","8","Late",,
"Marketplace","043331186523749","2025-09-27","03:37:41 AM","Saturday","3 AM","America/New_York","5851848","Broadway","The Acai Dream","689 Broadway  ","New York","NY","10012","Corporate","Standard Order","ASAP","Grubhub Delivery","No","Loyal","GH+","41.98","0.00","41.98","0.00","0.00","3.28","0.00","45.26","-6.30","-4.20","0.00","-1.53","0.00","-5.00","28.23","21","18","14","18","32","0","On-time",,
"Marketplace","721631264191536","2025-10-05","01:27:38 AM","Sunday","1 AM","America/New_York","4830064","265 Bedford Ave","House of Paninis","265 Bedford Ave  ","Brooklyn","NY","11211","Corporate","Standard Order","ASAP","Grubhub Delivery","No","Returning","non GH+","21.88","0.00","21.88","0.00","0.00","1.94","0.00","23.82","-2.41","-2.19","0.00","0.00","0.00","0.00","19.22","19","69","32","69","85","37","Late",,
"Marketplace","970731237813875","2025-10-02","10:54:09 AM","Thursday","10 AM","America/Phoenix","6156504","839 W University Dr","The Sandwich Vibe","839 W University Dr  ","Tempe","AZ","85281","Corporate","Standard Order","ASAP","Grubhub Delivery","No","New","GH+","15.08","0.00","15.08","0.00","0.00","0.98","0.00","16.06","-2.26","-1.51","0.00","-0.70","0.00","-3.00","8.59","20","25","10","11","29","0","On-time",,
"Marketplace","152031271871251","2025-10-05","09:47:22 PM","Sunday","9 PM","America/New_York","8566000",,"Livia's Mediterranean Table","277 Gold St  ","Brooklyn","NY","11201","Corporate","Standard Order","ASAP","Grubhub Delivery","No","New","GH+","16.09","0.00","16.09","0.00","0.00","1.07","0.00","17.16","-2.41","-1.61","0.00","-0.70","0.00","-4.02","8.42","15","590","10","26","40","11","Late",,
"Marketplace","910231251357205","2025-10-03","06:26:38 PM","Friday","6 PM","America/Los_Angeles","3309272","Washington Blvd","Super Burrito Bar","109 Washington Blvd  ","Marina del Rey","CA","90292","Corporate","Standard Order","ASAP","Grubhub Delivery","No","Returning","non GH+","17.19","0.00","17.19","0.00","0.00","1.80","0.00","18.99","-2.58","-1.72","0.00","-0.88","0.00","0.00","13.81","20","12","10","31","34","11","Early",,
