Business ID,Business name,Store ID,Store name,Merchant store ID,Payout date,Currency,Channel,Subtotal,Subtotal tax passed to merchant,Customer delivery fee,Customer delivery fee tax,Bag fee,Bottle deposit fee,Bottle deposit fee tax,Staff tip,Courier tip,Commission,Commission tax,Payment processing fee,Alcohol flat fee,Tablet fee,Printer fee,Marketing fees | (including any applicable taxes),Customer discounts from marketing | (funded by you),Customer discounts from marketing | (funded by DoorDash),Customer discounts from marketing | (funded by a third-party),DoorDash marketing credit,Third-party contribution,Error charges,Adjustments,Net total,Subtotal for tax,Subtotal tax remitted by DoorDash to tax authorities,Customer fee tax remitted by DoorDash to tax authorities,Tax remitted by DoorDash on fees DoorDash charges to merchant,Payout ID,Payout status
673879,The Cali Calzone,33016661,The Cali Calzone (1116 Polk St),33016661,2025-09-25,USD,Marketplace,30.77,2.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-5.49,0.00,0.00,0.00,0.00,0.00,-7.34,-3.35,-0.85,0.00,7.20,0.00,0.00,0.00,23.31,27.42,0.00,0.00,0.00,516919932,PAID
725298,The Indian Spice Kitchen,33017061,The Indian Spice Kitchen (2026 Agnew Rd),33017061,2025-10-02,USD,Marketplace,70.65,5.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-12.30,0.00,0.00,0.00,0.00,0.00,-12.92,-9.20,0.00,0.00,0.00,0.00,0.00,0.00,41.83,61.45,0.00,0.00,0.00,518736102,PAID
725298,The Indian Spice Kitchen,33017061,The Indian Spice Kitchen (2026 Agnew Rd),33017061,2025-09-25,USD,Marketplace,112.61,8.98,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-19.69,0.00,0.00,0.00,0.00,0.00,-8.43,-14.20,0.00,0.00,0.00,0.00,0.00,0.00,79.27,98.41,0.00,0.00,0.00,516567869,PAID
566645,The Pasta Story,33017373,The Pasta Story (2138 W National Ave),33017373,2025-10-02,USD,Marketplace,1082.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-177.09,0.00,0.00,0.00,0.00,0.00,-136.21,-167.87,-10.10,0.00,10.10,0.00,-27.67,0.00,573.44,904.31,-75.97,0.00,0.00,518755831,PAID
566645,The Pasta Story,33017373,The Pasta Story (2138 W National Ave),33017373,2025-09-25,USD,Marketplace,1176.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-192.76,0.00,0.00,0.00,0.00,0.00,-158.82,-212.59,-28.59,0.00,28.59,0.00,0.00,47.22,659.39,935.16,-78.56,0.00,0.00,516956425,PAID
566645,The Pasta Story,33017373,The Pasta Story (2138 W National Ave),33017373,2025-09-25,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.99,12.99,0.00,0.00,0.00,0.00,516956425,PAID
689548,The Shawarma Eats,33017475,The Sandwich Vibe (257 Gold St),33017475,2025-09-25,USD,Marketplace,18.88,1.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-3.02,0.00,0.00,0.00,0.00,0.00,-0.99,-3.77,-0.95,0.00,0.95,0.00,0.00,0.00,12.44,15.11,0.00,0.00,0.00,516517085,PAID
724520,Amanda's Breakfast Lounge,33415769,Amanda's Breakfast Lounge (44 E 8th St),33415769,2025-10-02,USD,Marketplace,46.13,3.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-7.62,0.00,0.00,0.00,0.00,0.00,-1.98,-8.03,0.00,0.00,0.00,0.00,-14.97,0.00,16.91,38.10,0.00,0.00,0.00,518334937,PAID
724520,Amanda's Breakfast Lounge,33415771,Amanda's Breakfast Lounge (3661 Broadway),33415771,2025-10-02,USD,Marketplace,105.04,8.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-19.28,0.00,0.00,0.00,0.00,0.00,-5.97,-8.65,0.00,0.00,3.00,0.00,-4.42,0.00,78.28,96.39,0.00,0.00,0.00,518674922,PAID
724520,Amanda's Breakfast Lounge,33415771,Amanda's Breakfast Lounge (3661 Broadway),33415771,2025-09-25,USD,Marketplace,159.98,13.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-30.11,0.00,0.00,0.00,0.00,0.00,-7.44,-9.47,0.00,0.00,5.46,0.00,0.00,15.78,147.57,150.51,0.00,0.00,0.00,516552511,PAID
908472,Top Notch Sandwiches,33415839,Top Notch Sandwiches (9061 Van Nuys Blvd),33415839,2025-10-02,USD,Marketplace,248.34,20.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-42.10,0.00,0.00,0.00,0.00,0.00,-7.92,-37.80,-4.26,0.00,4.26,0.00,-24.36,0.00,156.71,210.54,0.00,0.00,0.00,518731863,PAID
908472,Top Notch Sandwiches,33415839,Top Notch Sandwiches (9061 Van Nuys Blvd),33415839,2025-09-25,USD,Marketplace,170.70,13.93,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-28.55,0.00,0.00,0.00,0.00,0.00,-24.57,-27.91,-1.13,0.00,1.13,0.00,0.00,0.00,103.60,142.79,0.00,0.00,0.00,516826472,PAID
908472,Top Notch Sandwiches,33415841,DUPLICATE - DNU - Re-Onboard - Top Notch Sandwiches (164-01 Hillside Ave),33415841,2025-10-02,USD,Marketplace,50.34,2.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-9.07,0.00,0.00,0.00,0.00,0.00,-9.46,-5.00,0.00,0.00,8.47,0.00,0.00,13.66,51.74,45.34,0.00,0.00,0.00,518654376,PAID
908472,Top Notch Sandwiches,33415841,Top Notch Sandwiches (164-01 Hillside Ave),33415841,2025-09-25,USD,Marketplace,24.87,1.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-3.97,0.00,0.00,0.00,0.00,0.00,-0.99,-5.00,0.00,0.00,0.00,0.00,0.00,0.00,16.67,19.87,0.00,0.00,0.00,516905286,PAID
908472,Top Notch Sandwiches,33415843,Top Notch Sandwiches,33415843,2025-10-02,USD,Marketplace,55.83,5.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-9.16,0.00,0.00,0.00,0.00,0.00,-1.98,-10.00,-2.00,0.00,2.00,0.00,0.00,0.00,39.73,45.83,0.00,0.00,0.00,518677047,PAID
908472,Top Notch Sandwiches,33415843,Top Notch Sandwiches,33415843,2025-09-25,USD,Marketplace,31.56,3.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-6.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-11.82,0.00,16.90,31.56,0.00,0.00,0.00,516674810,PAID
395876,Pardon My Panini,33436433,Pardon My Panini (93 Avenue A),33436433,2025-09-25,USD,Marketplace,48.25,3.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-8.45,0.00,0.00,0.00,0.00,0.00,0.00,-6.01,0.00,0.00,0.00,0.00,0.00,0.00,37.54,42.24,0.00,0.00,0.00,516739095,PAID
395876,Pardon My Panini,33506133,Pardon My Panini,33506133,2025-10-02,USD,Marketplace,30.16,1.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-5.03,0.00,0.00,0.00,0.00,0.00,0.00,-5.00,0.00,0.00,0.00,0.00,0.00,0.00,21.14,25.16,0.00,0.00,0.00,518390341,PAID
395876,Pardon My Panini,33506133,Pardon My Panini,33506133,2025-09-25,USD,Marketplace,19.58,0.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-2.94,0.00,0.00,0.00,0.00,0.00,0.00,-4.90,0.00,0.00,0.00,0.00,0.00,0.00,12.33,14.68,0.00,0.00,0.00,516822544,PAID
706849,Fried Chicken Savage,33558841,Fried Chicken Savage (1428 Polk St),33558841,2025-10-02,USD,Marketplace,34.47,2.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-6.89,0.00,0.00,0.00,0.00,0.00,0.00,-4.99,-2.00,0.00,2.00,0.00,0.00,0.00,25.56,34.47,0.00,0.00,0.00,518394652,PAID
706849,Fried Chicken Savage,33558841,Fried Chicken Savage (1428 Polk St),33558841,2025-09-25,USD,Marketplace,153.90,11.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-26.19,0.00,0.00,0.00,0.00,0.00,-14.79,-23.00,0.00,0.00,0.00,0.00,0.00,0.00,101.19,130.90,0.00,0.00,0.00,516673640,PAID
11818490,Fry Bird Sandwiches,33558897,Fry Bird Sandwiches (493 Old Hickory Blvd),33558897,2025-10-02,USD,Marketplace,95.12,8.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-16.57,0.00,0.00,0.00,0.00,0.00,-14.89,-12.28,0.00,0.00,0.00,0.00,0.00,0.00,59.46,82.84,0.00,0.00,0.00,518599360,PAID
11818490,Fry Bird Sandwiches,33558897,Fry Bird Sandwiches (493 Old Hickory Blvd),33558897,2025-09-25,USD,Marketplace,207.82,18.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-37.37,0.00,0.00,0.00,0.00,0.00,-4.95,-21.00,0.00,0.00,0.00,0.00,-16.15,0.00,146.57,186.82,0.00,0.00,0.00,516862274,PAID
11818490,Fry Bird Sandwiches,33558899,Fry Bird Sandwiches (7601 W Hampton Ave),33558899,2025-09-25,USD,Marketplace,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,516934282,PAID
11225469,Gina's Greens N' Things,33558959,Gina's Greens N' Things (327 Union St),33558959,2025-10-02,USD,Marketplace,64.34,5.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-10.06,0.00,0.00,0.00,0.00,0.00,-2.97,-14.10,0.00,0.00,0.00,0.00,0.00,0.00,42.36,50.24,0.00,0.00,0.00,518616695,PAID
11225469,Gina's Greens N' Things,33558959,Gina's Greens N' Things (327 Union St),33558959,2025-09-25,USD,Marketplace,37.05,2.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-5.61,0.00,0.00,0.00,0.00,0.00,-1.98,-9.02,0.00,0.00,0.00,0.00,0.00,0.00,23.32,28.03,0.00,0.00,0.00,516554861,PAID
903309,Good Planet Vegan Burgers,33558983,Good Planet Vegan Burgers (1428 Polk St),33558983,2025-10-02,USD,Marketplace,136.39,9.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-22.29,0.00,0.00,0.00,0.00,0.00,-35.46,-25.00,-1.50,0.00,1.50,0.00,0.00,46.47,109.71,111.39,0.00,0.00,0.00,518426775,PAID
903309,Good Planet Vegan Burgers,33558983,Good Planet Vegan Burgers (1428 Polk St),33558983,2025-09-25,USD,Marketplace,244.27,18.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-43.84,0.00,0.00,0.00,0.00,0.00,-32.64,-25.00,-2.00,0.00,2.00,0.00,-24.34,0.00,137.35,219.27,0.00,0.00,0.00,516727302,PAID
11103010,Grilled Cheese Ecstatic,33559099,Grilled Cheese Ecstatic (401 Federal Rd),33559099,2025-09-25,USD,Marketplace,51.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-8.58,0.00,0.00,0.00,0.00,0.00,-8.31,-8.58,-2.00,0.00,8.33,0.00,0.00,0.00,32.33,40.89,-3.01,0.00,0.00,516982708,PAID
551789,High Life Pizzas,33559243,High Life Pizzas (5155 3rd St),33559243,2025-10-02,USD,Marketplace,37.76,3.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-7.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,33.47,37.76,0.00,0.00,0.00,518602423,PAID
11427306,Chanel's Coffee House,33885415,Chanel's Coffee House (2051 Frederick Douglass Blvd),33885415,2025-10-02,USD,Marketplace,58.49,4.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-10.95,0.00,0.00,0.00,0.00,0.00,-6.91,-3.71,0.00,0.00,5.92,0.00,0.00,0.00,47.71,54.78,0.00,0.00,0.00,518671626,PAID
11427306,Chanel's Coffee House,33885415,Chanel's Coffee House (2051 Frederick Douglass Blvd),33885415,2025-09-25,USD,Marketplace,12.58,1.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-2.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.18,12.58,0.00,0.00,0.00,516995971,PAID
908656,Big Ease Smoothies,33885459,Big Ease Smoothies (2051 Frederick Douglass Blvd),33885459,2025-10-02,USD,Marketplace,155.21,11.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-26.50,0.00,0.00,0.00,0.00,0.00,-19.89,-22.70,-4.89,0.00,19.83,0.00,0.00,0.00,112.81,132.51,0.00,0.00,0.00,518604104,PAID
908656,Big Ease Smoothies,33885459,Big Ease Smoothies (2051 Frederick Douglass Blvd),33885459,2025-09-25,USD,Marketplace,241.21,17.81,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-40.12,0.00,0.00,0.00,0.00,0.00,-49.45,-40.70,-6.43,0.00,46.97,0.00,0.00,0.00,169.29,200.51,0.00,0.00,0.00,516876046,PAID
223018,Philly Cheesesteak Company,33885843,Philly Cheesesteak Company,33885843,2025-10-02,USD,Marketplace,142.65,11.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-20.04,0.00,0.00,0.00,0.00,0.00,-5.94,-28.39,-5.69,0.00,5.69,0.00,0.00,0.00,99.43,114.26,0.00,0.00,0.00,518627153,PAID
223018,Philly Cheesesteak Company,33885843,Philly Cheesesteak Company,33885843,2025-09-25,USD,Marketplace,46.14,3.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-7.39,0.00,0.00,0.00,0.00,0.00,-8.41,-9.20,0.00,0.00,6.43,0.00,0.00,0.00,31.17,36.94,0.00,0.00,0.00,516752809,PAID
861211,Greens Salad God,33886007,Greens Salad God (493 Old Hickory Blvd),33886007,2025-10-02,USD,Marketplace,40.55,3.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-6.27,0.00,0.00,0.00,0.00,0.00,-12.25,-9.20,0.00,0.00,10.27,0.00,0.00,0.00,26.16,31.35,0.00,0.00,0.00,518523463,PAID
861211,Greens Salad God,33886007,Greens Salad God (493 Old Hickory Blvd),33886007,2025-09-25,USD,Marketplace,13.98,1.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-2.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.54,13.98,0.00,0.00,0.00,516635891,PAID
692210,Martha's Fried Chicken,33886083,Martha's Fried Chicken (493 Old Hickory Blvd),33886083,2025-10-02,USD,Marketplace,41.96,3.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-7.39,0.00,0.00,0.00,0.00,0.00,-7.90,-5.00,-2.00,0.00,8.91,0.00,-28.86,0.00,3.32,36.96,0.00,0.00,0.00,518293839,PAID
692210,Martha's Fried Chicken,33886083,Martha's Fried Chicken (493 Old Hickory Blvd),33886083,2025-09-25,USD,Marketplace,103.48,7.81,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-16.02,0.00,0.00,0.00,0.00,0.00,-4.95,-23.39,-1.89,0.00,1.89,0.00,0.00,0.00,66.93,80.09,0.00,0.00,0.00,516830815,PAID
11217028,Prima Panini Bar,33886123,Prima Panini Bar (2755 Broadway),33886123,2025-10-02,USD,Marketplace,55.25,3.49,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-7.85,0.00,0.00,0.00,0.00,0.00,-1.98,-15.97,0.00,0.00,0.00,0.00,0.00,8.76,41.70,39.28,0.00,0.00,0.00,518455233,PAID
11217028,Prima Panini Bar,33886123,Prima Panini Bar (2755 Broadway),33886123,2025-09-25,USD,Marketplace,88.12,6.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-15.02,0.00,0.00,0.00,0.00,0.00,-1.98,-12.97,0.00,0.00,0.00,0.00,0.00,0.00,64.82,75.15,0.00,0.00,0.00,516898364,PAID
14208715,Mexiq Tacos,33886191,Mexiq Tacos,33886191,2025-09-25,USD,Marketplace,109.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-18.04,0.00,0.00,0.00,0.00,0.00,-3.96,-19.72,-2.00,0.00,2.00,0.00,0.00,0.00,68.18,88.18,-7.87,0.00,0.00,516876198,PAID
1043475,The Thai Perfection,33886383,The Thai Perfection,33886383,2025-09-25,USD,Marketplace,30.78,1.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-5.16,0.00,0.00,0.00,0.00,0.00,-0.99,-5.00,0.00,0.00,0.00,0.00,0.00,0.00,21.18,25.78,0.00,0.00,0.00,516647316,PAID
706908,Bosscat Wings,33886555,Bosscat Wings (6646 Collins Ave),33886555,2025-10-02,USD,Marketplace,102.46,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-16.68,0.00,0.00,0.00,0.00,0.00,-10.03,-19.07,-2.00,0.00,8.07,0.00,0.00,0.00,62.75,81.39,-7.14,0.00,0.00,518336921,PAID
706908,Bosscat Wings,33886555,Bosscat Wings (6646 Collins Ave),33886555,2025-09-25,USD,Marketplace,41.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-7.37,0.00,0.00,0.00,0.00,0.00,-6.54,-5.00,-2.00,0.00,7.55,0.00,0.00,0.00,28.49,34.85,-3.13,0.00,0.00,516538599,PAID
724520,Amanda's Breakfast Lounge,33886617,Amanda's Breakfast Lounge (433 W 34th st),33886617,2025-10-02,USD,Marketplace,339.55,25.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-58.31,0.00,0.00,0.00,0.00,0.00,-58.88,-47.96,-9.33,0.00,26.81,0.00,0.00,4.16,221.94,291.59,0.00,0.00,0.00,518358274,PAID
724520,Amanda's Breakfast Lounge,33886617,Amanda's Breakfast Lounge (433 W 34th st),33886617,2025-09-25,USD,Marketplace,283.79,22.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-50.53,0.00,0.00,0.00,0.00,0.00,-29.74,-31.06,-1.29,0.00,14.54,0.00,0.00,0.00,208.14,252.73,0.00,0.00,0.00,516569218,PAID
378903,Casa Pasta Ristorante,33886671,Casa Pasta Ristorante (9061 Van Nuys Blvd),33886671,2025-10-02,USD,Marketplace,161.58,13.49,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-27.68,0.00,0.00,0.00,0.00,0.00,-23.65,-23.20,-2.00,0.00,2.00,0.00,0.00,0.00,100.54,138.38,0.00,0.00,0.00,518749886,PAID
378903,Casa Pasta Ristorante,33886671,Casa Pasta Ristorante (9061 Van Nuys Blvd),33886671,2025-09-25,USD,Marketplace,89.56,7.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-14.45,0.00,0.00,0.00,0.00,0.00,-12.00,-17.32,-2.00,0.00,2.00,0.00,0.00,0.00,52.84,72.24,0.00,0.00,0.00,516934458,PAID
732083,Sarah's Salad Bar,33886771,Sarah's Salad Bar (589 1st Avenue),33886771,2025-09-25,USD,Marketplace,59.96,4.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-10.00,0.00,0.00,0.00,0.00,0.00,-11.58,-10.00,0.00,0.00,0.00,0.00,0.00,0.00,32.82,49.96,0.00,0.00,0.00,516587663,PAID
13937663,Fiona's Breakfast Burritos,33886909,Fiona's Breakfast Burritos (433 W 34th st),33886909,2025-10-02,USD,Marketplace,113.41,8.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-16.22,0.00,0.00,0.00,0.00,0.00,-14.68,-18.95,0.00,0.00,10.72,0.00,0.00,0.00,82.66,94.46,0.00,0.00,0.00,518351879,PAID
13937663,Fiona's Breakfast Burritos,33886909,Fiona's Breakfast Burritos (433 W 34th st),33886909,2025-09-25,USD,Marketplace,13.29,1.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-2.66,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.96,28.77,13.29,0.00,0.00,0.00,516848852,PAID
420397,Bains Burger Bar,33887197,Bain's Burger Bar (459 Main St),33887197,2025-10-02,USD,Marketplace,20.98,1.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-3.20,0.00,0.00,0.00,0.00,0.00,-0.99,-5.00,0.00,0.00,0.00,0.00,0.00,0.00,13.13,15.98,0.00,0.00,0.00,518567325,PAID
922014,The Indian Spice Palace,33894883,The Indian Spice Palace,33894883,2025-10-02,USD,Marketplace,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.37,19.37,0.00,0.00,0.00,0.00,518740475,PAID
922014,The Indian Spice Palace,33894883,The Indian Spice Palace,33894883,2025-09-25,USD,Marketplace,79.04,5.19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-11.07,0.00,0.00,0.00,0.00,0.00,-14.92,-23.70,-3.86,0.00,14.82,0.00,-19.37,0.00,26.13,55.34,0.00,0.00,0.00,516507050,PAID
315700,Smoken Hot Wings Bar,33895033,Smoken Hot Wings Bar (1634 W High St),33895033,2025-10-02,USD,Marketplace,145.19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-26.04,0.00,0.00,0.00,0.00,0.00,-2.97,-15.00,-4.00,0.00,4.00,0.00,0.00,0.00,101.18,145.19,-8.71,0.00,0.00,518297979,PAID
315700,Smoken Hot Wings Bar,33895033,Smoken Hot Wings Bar (1634 W High St),33895033,2025-09-25,USD,Marketplace,41.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-7.34,0.00,0.00,0.00,0.00,0.00,-0.99,-5.00,0.00,0.00,0.00,0.00,0.00,0.00,28.34,41.67,-2.50,0.00,0.00,516683501,PAID
348863,Luke's Breakfast Club,33895231,Luke's Breakfast Club (7825 EASTERN AVE),33895231,2025-10-02,USD,Marketplace,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.56,7.56,0.00,0.00,0.00,0.00,518622394,PAID
1020570,The Cheeseburger Paradise,33895329,The Cheeseburger Paradise (468 9th Ave),33895329,2025-10-02,USD,Marketplace,38.15,2.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-6.10,0.00,0.00,0.00,0.00,0.00,-1.98,-7.63,0.00,0.00,0.00,0.00,0.00,0.00,25.15,30.52,0.00,0.00,0.00,518741325,PAID
1020570,The Cheeseburger Paradise,33895329,The Cheeseburger Paradise (468 9th Ave),33895329,2025-09-25,USD,Marketplace,63.41,4.77,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-10.75,0.00,0.00,0.00,0.00,0.00,-1.98,-9.69,0.00,0.00,0.00,0.00,0.00,0.00,45.76,53.72,0.00,0.00,0.00,516556943,PAID
11557631,Bill's Sandwich Shack,33895415,Bill's Sandwich Shack (128 East 4th Street),33895415,2025-09-25,USD,Marketplace,16.47,1.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-2.47,0.00,0.00,0.00,0.00,0.00,-0.99,-4.11,-1.65,0.00,1.65,0.00,0.00,0.00,10.00,12.36,0.00,0.00,0.00,516955166,PAID
11225518,Sheila's Satisfying Salads,33895651,Sheila's Satisfying Salads (916 Hempstead Turnpike),33895651,2025-10-02,USD,Marketplace,18.58,1.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-2.79,0.00,0.00,0.00,0.00,0.00,-0.99,-4.65,0.00,0.00,0.00,0.00,0.00,0.00,11.35,13.93,0.00,0.00,0.00,518757996,PAID
11225518,Sheila's Satisfying Salads,33895651,Sheila's Satisfying Salads (916 Hempstead Turnpike),33895651,2025-09-25,USD,Marketplace,18.58,1.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-2.79,0.00,0.00,0.00,0.00,0.00,-0.99,-4.65,0.00,0.00,0.00,0.00,0.00,0.00,11.35,13.93,0.00,0.00,0.00,516881207,PAID
11225456,Dad's Flamin' Quesadillas,33895755,Dad's Flamin' Quesadillas (916 Hempstead Turnpike),33895755,2025-10-02,USD,Marketplace,78.36,5.91,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-13.70,0.00,0.00,0.00,0.00,0.00,-10.95,-14.89,-6.00,0.00,6.00,0.00,0.00,0.00,44.73,68.46,0.00,0.00,0.00,518455636,PAID
11225456,Dad's Flamin' Quesadillas,33895755,Dad's Flamin' Quesadillas (916 Hempstead Turnpike),33895755,2025-09-25,USD,Marketplace,32.14,2.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-5.43,0.00,0.00,0.00,0.00,0.00,-11.44,-5.00,0.00,0.00,10.45,0.00,0.00,0.00,23.06,27.14,0.00,0.00,0.00,516987468,PAID
11522383,Ariana's Vegan Spot,33895844,Ariana's Vegan Spot (488 Metropolitan Ave),33895844,2025-10-02,USD,Marketplace,205.64,15.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-34.15,0.00,0.00,0.00,0.00,0.00,-38.95,-35.00,-4.00,0.00,36.02,0.00,0.00,0.00,144.70,170.64,0.00,0.00,0.00,518367521,PAID
11522383,Ariana's Vegan Spot,33895844,Ariana's Vegan Spot (488 Metropolitan Ave),33895844,2025-09-25,USD,Marketplace,83.94,5.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-10.29,0.00,0.00,0.00,0.00,0.00,-11.76,-18.40,0.00,0.00,7.80,0.00,0.00,0.00,57.11,65.54,0.00,0.00,0.00,516771189,PAID
11225522,Smokin' Burger Grille,33896087,Smokin' Burger Grille (2126 Caton Ave),33896087,2025-10-02,USD,Marketplace,21.38,1.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-2.99,0.00,0.00,0.00,0.00,0.00,-7.25,-6.41,0.00,0.00,6.26,0.00,0.00,0.00,12.32,14.97,0.00,0.00,0.00,518479053,PAID
11225522,Smokin' Burger Grille,33896087,Smokin' Burger Grille (2126 Caton Ave),33896087,2025-09-25,USD,Marketplace,108.53,7.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-15.93,0.00,0.00,0.00,0.00,0.00,-29.73,-28.91,0.00,0.00,25.77,0.00,0.00,0.00,66.80,79.62,0.00,0.00,0.00,516857910,PAID
11225484,La Puebla Quesadilla,33896877,La Puebla Quesadilla,33896877,2025-09-25,USD,Marketplace,20.27,1.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-3.05,0.00,0.00,0.00,0.00,0.00,-0.99,-5.00,-2.00,0.00,2.00,0.00,0.00,0.00,12.59,15.27,0.00,0.00,0.00,516508966,PAID
281355,The Pasta Brothers,33898813,The Pasta Brothers,33898813,2025-10-02,USD,Marketplace,55.94,3.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-8.95,-0.17,0.00,0.00,0.00,0.00,-1.98,-11.18,0.00,0.00,0.00,0.00,0.00,0.00,37.35,44.76,0.00,0.00,0.00,518353311,PAID
830410,Roman's Pizza Oven,33898831,Roman's Pizza Oven,33898831,2025-10-02,USD,Marketplace,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,39.02,39.02,0.00,0.00,0.00,0.00,518724531,PAID
830410,Roman's Pizza Oven,33898831,Roman's Pizza Oven,33898831,2025-09-25,USD,Marketplace,33.57,2.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-5.71,-0.11,0.00,0.00,0.00,0.00,-0.99,-5.00,0.00,0.00,0.00,0.00,0.00,0.00,24.12,28.57,0.00,0.00,0.00,516677984,PAID
